op_id,h1,h2,h3,h4,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
31832,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31145],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31836,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31129],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31840,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31092],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31844,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[31101],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31848,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31840],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31850,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31848],25,self_attn,,1,model.layers.25.self_attn,aten.exp.default,[],prefill,False
31851,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[31798, 31850]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
31854,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[31844],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31856,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[31832, 31854]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
31859,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31832],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31861,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[31851, 31859]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
31862,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31861],25,self_attn,,1,model.layers.25.self_attn,aten.sum.dim_IntList,[],prefill,True
31863,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[31836, 31862]",25,self_attn,,1,model.layers.25.self_attn,aten.sub.Tensor,[],prefill,True
31864,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31856],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31866,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31864],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31868,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31863],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31870,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[31868],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31872,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[31866, 31870]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
31873,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[31851, 31872]",25,self_attn,,1,model.layers.25.self_attn,aten.add.Tensor,[],prefill,False
31874,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31828],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31876,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[31874],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31878,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[31873],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31880,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[31876],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31882,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[31880],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
31884,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[31878],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31886,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[31884],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
31888,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[31882, 31886]",25,self_attn,,1,model.layers.25.self_attn,aten.bmm.default,[],prefill,False
31889,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[31888],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
31891,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31889],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31893,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[31891],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
31898,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31150],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31900,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[31893, 31898]",25,self_attn,,1,model.layers.25.self_attn,aten.copy_.default,[],prefill,True
31903,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31139],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31907,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31145],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31911,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31129],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31915,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31092],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31919,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[31101],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31923,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31915],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31925,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31923],25,self_attn,,1,model.layers.25.self_attn,aten.exp.default,[],prefill,False
31926,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[31873, 31925]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
31929,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[31919],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31931,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[31907, 31929]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
31934,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31907],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31936,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[31926, 31934]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
31937,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31936],25,self_attn,,1,model.layers.25.self_attn,aten.sum.dim_IntList,[],prefill,True
31938,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[31911, 31937]",25,self_attn,,1,model.layers.25.self_attn,aten.sub.Tensor,[],prefill,True
31939,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31931],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31941,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31939],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31943,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31938],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31945,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[31943],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31947,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[31941, 31945]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
31948,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[31926, 31947]",25,self_attn,,1,model.layers.25.self_attn,aten.add.Tensor,[],prefill,False
31949,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31903],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
31951,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[31949],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31953,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[31948],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31955,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[31951],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31957,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[31955],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
31959,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[31953],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31961,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[31959],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
31963,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[31957, 31961]",25,self_attn,,1,model.layers.25.self_attn,aten.bmm.default,[],prefill,False
31964,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[31963],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
31966,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31964],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
31968,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[31966],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
31973,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31150],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31975,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[31968, 31973]",25,self_attn,,1,model.layers.25.self_attn,aten.copy_.default,[],prefill,True
31978,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31139],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31982,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31145],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31986,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31129],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31990,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31092],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31994,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[31101],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
31998,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31990],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32000,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31998],25,self_attn,,1,model.layers.25.self_attn,aten.exp.default,[],prefill,False
32001,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[31948, 32000]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32004,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[31994],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32006,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[31982, 32004]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32009,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31982],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32011,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32001, 32009]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32012,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[32011],25,self_attn,,1,model.layers.25.self_attn,aten.sum.dim_IntList,[],prefill,True
32013,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[31986, 32012]",25,self_attn,,1,model.layers.25.self_attn,aten.sub.Tensor,[],prefill,True
32014,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32006],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32016,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32014],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32018,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32013],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32020,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[32018],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32022,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32016, 32020]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32023,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32001, 32022]",25,self_attn,,1,model.layers.25.self_attn,aten.add.Tensor,[],prefill,False
32024,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[31978],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32026,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[32024],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32028,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[32023],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32030,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[32026],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32032,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[32030],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32034,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[32028],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32036,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[32034],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32038,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[32032, 32036]",25,self_attn,,1,model.layers.25.self_attn,aten.bmm.default,[],prefill,False
32039,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[32038],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32041,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32039],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32043,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[32041],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
32048,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31150],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32050,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32043, 32048]",25,self_attn,,1,model.layers.25.self_attn,aten.copy_.default,[],prefill,True
32053,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31139],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32057,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31145],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32061,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31129],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32065,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[31092],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32069,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[31101],25,self_attn,,1,model.layers.25.self_attn,aten.select.int,[],prefill,True
32073,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32065],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32075,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32073],25,self_attn,,1,model.layers.25.self_attn,aten.exp.default,[],prefill,False
32076,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32023, 32075]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32079,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[32069],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32081,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32057, 32079]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32084,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32057],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32086,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32076, 32084]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32087,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[32086],25,self_attn,,1,model.layers.25.self_attn,aten.sum.dim_IntList,[],prefill,True
32088,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[32061, 32087]",25,self_attn,,1,model.layers.25.self_attn,aten.sub.Tensor,[],prefill,True
32089,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32081],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32091,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32089],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32093,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32088],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32095,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[32093],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32097,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32091, 32095]",25,self_attn,,1,model.layers.25.self_attn,aten.mul.Tensor,[],prefill,False
32098,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[32076, 32097]",25,self_attn,,1,model.layers.25.self_attn,aten.add.Tensor,[],prefill,False
32099,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[32053],25,self_attn,,1,model.layers.25.self_attn,aten.unsqueeze.default,[],prefill,True
32101,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[32099],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32103,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[32098],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32105,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[32101],25,self_attn,,1,model.layers.25.self_attn,aten.permute.default,[],prefill,True
32107,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[32105],25,self_attn,,1,model.layers.25.self_attn,aten.view.default,[],prefill,True
