op_id,h1,h2,h3,h4,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
8813,self_attn,o_proj,,,t,"[[d_model, n_h*d_v]]","[d_model, n_h*d_v]",0,"[[n_h*d_v, d_model]]",[],23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten.t.default,[model.layers.23.self_attn.o_proj.weight],decode,True
8815,self_attn,o_proj,,,view,"[[B, 1, n_h*d_v]]",,,"[[B, n_h*d_v]]",[8811],23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten.view.default,[],decode,True
8817,self_attn,o_proj,,,matmul,"[[B, n_h*d_v], [n_h*d_v, d_model]]","[d_model, n_h*d_v]",1,"[[B, d_model]]","[8813, 8815]",23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten.mm.default,[model.layers.23.self_attn.o_proj.weight],decode,False
8818,self_attn,o_proj,,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[8817],23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
8819,,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[8716, 8818]",23,,,0,model.layers.23,aten.add.Tensor,[],decode,False
8820,post_attention_layernorm,,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[8819],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten._to_copy.default,[],decode,True
8821,post_attention_layernorm,,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[8820],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.pow.Tensor_Scalar,[],decode,False
8822,post_attention_layernorm,,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[8821],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.mean.dim,[],decode,False
8823,post_attention_layernorm,,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[8822],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.add.Tensor,[],decode,False
8824,post_attention_layernorm,,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[8823],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.rsqrt.default,[],decode,False
8825,post_attention_layernorm,,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[8820, 8824]",23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.mul.Tensor,[],decode,False
8826,post_attention_layernorm,,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[8825],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten._to_copy.default,[],decode,True
8827,post_attention_layernorm,,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[8826],23,post_attention_layernorm,,1,model.layers.23.post_attention_layernorm,aten.mul.Tensor,[model.layers.23.post_attention_layernorm.weight],decode,False
8828,block_sparse_moe,gate,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[8827],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.view.default,[],decode,True
8831,block_sparse_moe,gate,,,_to_copy,"[[B, d_model]]",,,"[[B, d_model]]",[8828],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten._to_copy.default,[],decode,True
8833,block_sparse_moe,gate,,,_to_copy,"[[E, d_model]]","[E, d_model]",0,"[[E, d_model]]",[],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten._to_copy.default,[model.layers.23.block_sparse_moe.gate.weight],decode,True
8834,block_sparse_moe,gate,,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[8833],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.t.default,[model.layers.23.block_sparse_moe.gate.weight],decode,True
8836,block_sparse_moe,gate,,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]","[8831, 8834]",23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.mm.default,[model.layers.23.block_sparse_moe.gate.weight],decode,False
8837,block_sparse_moe,gate,,,sigmoid,"[[B, E]]",,,"[[B, E]]",[8836],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.sigmoid.default,[],decode,False
8838,block_sparse_moe,gate,,,view,"[[B, E]]",,,"[[B, E]]",[8837],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.view.default,[],decode,True
8840,block_sparse_moe,gate,,,unsqueeze,[[E]],,,"[[B, E]]",[],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.unsqueeze.default,[model.layers.23.block_sparse_moe.gate.e_score_correction_bias],decode,True
8842,block_sparse_moe,gate,,,add_,"[[B, E], [B, E]]",,,"[[B, E]]","[8838, 8840]",23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.add_.Tensor,[],decode,True
8843,block_sparse_moe,gate,,,view,"[[B, E]]",,,"[[B, 1, E]]",[8842],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.view.default,[],decode,True
8845,block_sparse_moe,gate,,,topk,"[[B, 1, E]]",,,"[[B, 1, 2], [B, 1, 2]]",[8843],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.topk.default,[],decode,False
8846,block_sparse_moe,gate,,,sum,"[[B, 1, 2]]",,,"[[B, 1]]",[8845],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.sum.dim_IntList,[],decode,True
8847,block_sparse_moe,gate,,,topk,"[[B, 1]]",,,"[[B, 1], [B, 1]]",[8846],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.topk.default,[],decode,False
8848,block_sparse_moe,gate,,,zeros_like,"[[B, 1]]",,,"[[B, 1]]",[8846],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.zeros_like.default,[],decode,True
8849,block_sparse_moe,gate,,,scatter_,"[[B, 1], [B, 1]]",,,"[[B, 1]]","[8847, 8848]",23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.scatter_.value,[],decode,True
8850,block_sparse_moe,gate,,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[8849],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.unsqueeze.default,[],decode,True
8852,block_sparse_moe,gate,,,expand,"[[B, 1, 1]]",,,"[[B, 1, E]]",[8850],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.expand.default,[],decode,True
8857,block_sparse_moe,gate,,,view,"[[B, 1, E]]",,,"[[B, E]]",[8852],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.view.default,[],decode,True
8859,block_sparse_moe,gate,,,_to_copy,"[[B, E]]",,,"[[B, E]]",[8857],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten._to_copy.default,[],decode,True
8861,block_sparse_moe,gate,,,bitwise_not,"[[B, E]]",,,"[[B, E]]",[8859],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.bitwise_not.default,[],decode,True
8862,block_sparse_moe,gate,,,masked_fill,"[[B, E], [B, E]]",,,"[[B, E]]","[8842, 8861]",23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.masked_fill.Scalar,[],decode,True
8863,block_sparse_moe,gate,,,topk,"[[B, E]]",,,"[[B, k], [B, k]]",[8862],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.topk.default,[],decode,False
8864,block_sparse_moe,gate,,,gather,"[[B, E], [B, k]]",,,"[[B, k]]","[8837, 8863]",23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.gather.default,[],decode,True
8865,block_sparse_moe,gate,,,sum,"[[B, k]]",,,"[[B, 1]]",[8864],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.sum.dim_IntList,[],decode,True
8866,block_sparse_moe,gate,,,elementwise_add,"[[B, 1]]",,,"[[B, 1]]",[8865],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.add.Tensor,[],decode,False
8867,block_sparse_moe,gate,,,div,"[[B, k], [B, 1]]",,,"[[B, k]]","[8864, 8866]",23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.div.Tensor,[],decode,True
8868,block_sparse_moe,gate,,,elementwise_mul,"[[B, k]]",,,"[[B, k]]",[8867],23,block_sparse_moe,gate,2,model.layers.23.block_sparse_moe.gate,aten.mul.Tensor,[],decode,False
8869,block_sparse_moe,,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[8827],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.view.default,[],decode,True
8871,block_sparse_moe,,,,new_zeros,"[[B, k]]",,,"[[B, E]]",[8863],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.new_zeros.default,[],decode,True
8872,block_sparse_moe,,,,scatter_,"[[B, E], [B, k]]",,,"[[B, E]]","[8863, 8871]",23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.scatter_.value,[],decode,True
8873,block_sparse_moe,,,,view,"[[B, k]]",,,[[k]],[8863],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.view.default,[],decode,True
8875,block_sparse_moe,,,,sort,[[k]],,,"[[k], [k]]",[8873],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.sort.default,[],decode,False
8876,block_sparse_moe,,,,floor_divide,[[k]],,,[[k]],[8875],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.floor_divide.default,[],decode,True
8879,block_sparse_moe,,,,index,"[[B, d_model], [k]]",,,"[[k, d_model]]","[8869, 8876]",23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.index.Tensor,[],decode,True
8882,block_sparse_moe,,,,slice,"[[k, d_model]]",,,"[[2, d_model]]",[8879],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.slice.Tensor,[],decode,True
8884,block_sparse_moe,experts,0,w1,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.0.w1,aten.t.default,[model.layers.23.block_sparse_moe.experts.0.w1.weight],decode,True
8886,block_sparse_moe,experts,0,w1,matmul,"[[2, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[2, d_moe]]","[8882, 8884]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.0.w1,aten.mm.default,[model.layers.23.block_sparse_moe.experts.0.w1.weight],decode,False
8887,block_sparse_moe,experts,0,act_fn,silu,"[[2, d_moe]]",,,"[[2, d_moe]]",[8886],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.0.act_fn,aten.silu.default,[],decode,False
8888,block_sparse_moe,experts,0,w3,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.0.w3,aten.t.default,[model.layers.23.block_sparse_moe.experts.0.w3.weight],decode,True
8890,block_sparse_moe,experts,0,w3,matmul,"[[2, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[2, d_moe]]","[8882, 8888]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.0.w3,aten.mm.default,[model.layers.23.block_sparse_moe.experts.0.w3.weight],decode,False
8891,block_sparse_moe,experts,0,,elementwise_mul,"[[2, d_moe], [2, d_moe]]",,,"[[2, d_moe]]","[8887, 8890]",23,block_sparse_moe,experts,3,model.layers.23.block_sparse_moe.experts.0,aten.mul.Tensor,[],decode,False
8892,block_sparse_moe,experts,0,w2,t,"[[d_model, d_moe]]","[d_model, d_moe]",0,"[[d_moe, d_model]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.0.w2,aten.t.default,[model.layers.23.block_sparse_moe.experts.0.w2.weight],decode,True
8894,block_sparse_moe,experts,0,w2,matmul,"[[2, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[2, d_model]]","[8891, 8892]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.0.w2,aten.mm.default,[model.layers.23.block_sparse_moe.experts.0.w2.weight],decode,False
8897,block_sparse_moe,,,,slice,"[[k, d_model]]",,,"[[2, d_model]]",[8879],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.slice.Tensor,[],decode,True
8899,block_sparse_moe,experts,1,w1,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.1.w1,aten.t.default,[model.layers.23.block_sparse_moe.experts.1.w1.weight],decode,True
8901,block_sparse_moe,experts,1,w1,matmul,"[[2, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[2, d_moe]]","[8897, 8899]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.1.w1,aten.mm.default,[model.layers.23.block_sparse_moe.experts.1.w1.weight],decode,False
8902,block_sparse_moe,experts,1,act_fn,silu,"[[2, d_moe]]",,,"[[2, d_moe]]",[8901],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.1.act_fn,aten.silu.default,[],decode,False
8903,block_sparse_moe,experts,1,w3,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.1.w3,aten.t.default,[model.layers.23.block_sparse_moe.experts.1.w3.weight],decode,True
8905,block_sparse_moe,experts,1,w3,matmul,"[[2, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[2, d_moe]]","[8897, 8903]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.1.w3,aten.mm.default,[model.layers.23.block_sparse_moe.experts.1.w3.weight],decode,False
8906,block_sparse_moe,experts,1,,elementwise_mul,"[[2, d_moe], [2, d_moe]]",,,"[[2, d_moe]]","[8902, 8905]",23,block_sparse_moe,experts,3,model.layers.23.block_sparse_moe.experts.1,aten.mul.Tensor,[],decode,False
8907,block_sparse_moe,experts,1,w2,t,"[[d_model, d_moe]]","[d_model, d_moe]",0,"[[d_moe, d_model]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.1.w2,aten.t.default,[model.layers.23.block_sparse_moe.experts.1.w2.weight],decode,True
8909,block_sparse_moe,experts,1,w2,matmul,"[[2, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[2, d_model]]","[8906, 8907]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.1.w2,aten.mm.default,[model.layers.23.block_sparse_moe.experts.1.w2.weight],decode,False
8912,block_sparse_moe,,,,slice,"[[k, d_model]]",,,"[[2, d_model]]",[8879],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.slice.Tensor,[],decode,True
8914,block_sparse_moe,experts,2,w1,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.2.w1,aten.t.default,[model.layers.23.block_sparse_moe.experts.2.w1.weight],decode,True
8916,block_sparse_moe,experts,2,w1,matmul,"[[2, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[2, d_moe]]","[8912, 8914]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.2.w1,aten.mm.default,[model.layers.23.block_sparse_moe.experts.2.w1.weight],decode,False
8917,block_sparse_moe,experts,2,act_fn,silu,"[[2, d_moe]]",,,"[[2, d_moe]]",[8916],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.2.act_fn,aten.silu.default,[],decode,False
8918,block_sparse_moe,experts,2,w3,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.2.w3,aten.t.default,[model.layers.23.block_sparse_moe.experts.2.w3.weight],decode,True
8920,block_sparse_moe,experts,2,w3,matmul,"[[2, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[2, d_moe]]","[8912, 8918]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.2.w3,aten.mm.default,[model.layers.23.block_sparse_moe.experts.2.w3.weight],decode,False
8921,block_sparse_moe,experts,2,,elementwise_mul,"[[2, d_moe], [2, d_moe]]",,,"[[2, d_moe]]","[8917, 8920]",23,block_sparse_moe,experts,3,model.layers.23.block_sparse_moe.experts.2,aten.mul.Tensor,[],decode,False
8922,block_sparse_moe,experts,2,w2,t,"[[d_model, d_moe]]","[d_model, d_moe]",0,"[[d_moe, d_model]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.2.w2,aten.t.default,[model.layers.23.block_sparse_moe.experts.2.w2.weight],decode,True
8924,block_sparse_moe,experts,2,w2,matmul,"[[2, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[2, d_model]]","[8921, 8922]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.2.w2,aten.mm.default,[model.layers.23.block_sparse_moe.experts.2.w2.weight],decode,False
8927,block_sparse_moe,,,,slice,"[[k, d_model]]",,,"[[2, d_model]]",[8879],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.slice.Tensor,[],decode,True
8929,block_sparse_moe,experts,3,w1,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.3.w1,aten.t.default,[model.layers.23.block_sparse_moe.experts.3.w1.weight],decode,True
8931,block_sparse_moe,experts,3,w1,matmul,"[[2, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[2, d_moe]]","[8927, 8929]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.3.w1,aten.mm.default,[model.layers.23.block_sparse_moe.experts.3.w1.weight],decode,False
8932,block_sparse_moe,experts,3,act_fn,silu,"[[2, d_moe]]",,,"[[2, d_moe]]",[8931],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.3.act_fn,aten.silu.default,[],decode,False
8933,block_sparse_moe,experts,3,w3,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.3.w3,aten.t.default,[model.layers.23.block_sparse_moe.experts.3.w3.weight],decode,True
8935,block_sparse_moe,experts,3,w3,matmul,"[[2, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[2, d_moe]]","[8927, 8933]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.3.w3,aten.mm.default,[model.layers.23.block_sparse_moe.experts.3.w3.weight],decode,False
8936,block_sparse_moe,experts,3,,elementwise_mul,"[[2, d_moe], [2, d_moe]]",,,"[[2, d_moe]]","[8932, 8935]",23,block_sparse_moe,experts,3,model.layers.23.block_sparse_moe.experts.3,aten.mul.Tensor,[],decode,False
8937,block_sparse_moe,experts,3,w2,t,"[[d_model, d_moe]]","[d_model, d_moe]",0,"[[d_moe, d_model]]",[],23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.3.w2,aten.t.default,[model.layers.23.block_sparse_moe.experts.3.w2.weight],decode,True
8939,block_sparse_moe,experts,3,w2,matmul,"[[2, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[2, d_model]]","[8936, 8937]",23,block_sparse_moe,experts,4,model.layers.23.block_sparse_moe.experts.3.w2,aten.mm.default,[model.layers.23.block_sparse_moe.experts.3.w2.weight],decode,False
8940,block_sparse_moe,,,,concat,"[[2, d_model], [2, d_model], [2, d_model], [2, d_model]]",,,"[[k, d_model]]","[8894, 8909, 8924, 8939]",23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.cat.default,[],decode,False
8941,block_sparse_moe,,,,empty_like,"[[k, d_model]]",,,"[[k, d_model]]",[8940],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.empty_like.default,[],decode,True
8945,block_sparse_moe,,,,index_put_,"[[k, d_model], [k], [k, d_model]]",,,"[[k, d_model]]","[8875, 8940, 8941]",23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.index_put_.default,[],decode,True
8946,block_sparse_moe,,,,view,"[[k, d_model]]",,,"[[B, k, d_model]]",[8945],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.view.default,[],decode,True
8949,block_sparse_moe,,,,_to_copy,"[[B, k, d_model]]",,,"[[B, k, d_model]]",[8946],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten._to_copy.default,[],decode,True
8950,block_sparse_moe,,,,unsqueeze,"[[B, k]]",,,"[[B, k, 1]]",[8868],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.unsqueeze.default,[],decode,True
8952,block_sparse_moe,,,,mul_,"[[B, k, d_model], [B, k, 1]]",,,"[[B, k, d_model]]","[8949, 8950]",23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.mul_.Tensor,[],decode,True
8953,block_sparse_moe,,,,sum,"[[B, k, d_model]]",,,"[[B, d_model]]",[8952],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.sum.dim_IntList,[],decode,True
8955,block_sparse_moe,,,,_to_copy,"[[B, d_model]]",,,"[[B, d_model]]",[8953],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten._to_copy.default,[],decode,True
8956,block_sparse_moe,,,,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[8955],23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.view.default,[],decode,True
8958,block_sparse_moe,shared_experts,gate_proj,,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.gate_proj,aten.t.default,[model.layers.23.block_sparse_moe.shared_experts.gate_proj.weight],decode,True
8960,block_sparse_moe,shared_experts,gate_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[8827],23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.gate_proj,aten.view.default,[],decode,True
8962,block_sparse_moe,shared_experts,gate_proj,,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]","[8958, 8960]",23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.gate_proj,aten.mm.default,[model.layers.23.block_sparse_moe.shared_experts.gate_proj.weight],decode,False
8963,block_sparse_moe,shared_experts,gate_proj,,_unsafe_view,"[[B, d_moe]]",,,"[[B, 1, d_moe]]",[8962],23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.gate_proj,aten._unsafe_view.default,[],decode,True
8964,block_sparse_moe,shared_experts,act_fn,,silu,"[[B, 1, d_moe]]",,,"[[B, 1, d_moe]]",[8963],23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.act_fn,aten.silu.default,[],decode,False
8965,block_sparse_moe,shared_experts,up_proj,,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.up_proj,aten.t.default,[model.layers.23.block_sparse_moe.shared_experts.up_proj.weight],decode,True
8967,block_sparse_moe,shared_experts,up_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[8827],23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.up_proj,aten.view.default,[],decode,True
8969,block_sparse_moe,shared_experts,up_proj,,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]","[8965, 8967]",23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.up_proj,aten.mm.default,[model.layers.23.block_sparse_moe.shared_experts.up_proj.weight],decode,False
8970,block_sparse_moe,shared_experts,up_proj,,_unsafe_view,"[[B, d_moe]]",,,"[[B, 1, d_moe]]",[8969],23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.up_proj,aten._unsafe_view.default,[],decode,True
8971,block_sparse_moe,shared_experts,,,elementwise_mul,"[[B, 1, d_moe], [B, 1, d_moe]]",,,"[[B, 1, d_moe]]","[8964, 8970]",23,block_sparse_moe,shared_experts,2,model.layers.23.block_sparse_moe.shared_experts,aten.mul.Tensor,[],decode,False
8972,block_sparse_moe,shared_experts,down_proj,,t,"[[d_model, d_moe]]","[d_model, d_moe]",0,"[[d_moe, d_model]]",[],23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.down_proj,aten.t.default,[model.layers.23.block_sparse_moe.shared_experts.down_proj.weight],decode,True
8974,block_sparse_moe,shared_experts,down_proj,,view,"[[B, 1, d_moe]]",,,"[[B, d_moe]]",[8971],23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.down_proj,aten.view.default,[],decode,True
8976,block_sparse_moe,shared_experts,down_proj,,matmul,"[[B, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[B, d_model]]","[8972, 8974]",23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.down_proj,aten.mm.default,[model.layers.23.block_sparse_moe.shared_experts.down_proj.weight],decode,False
8977,block_sparse_moe,shared_experts,down_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[8976],23,block_sparse_moe,shared_experts,3,model.layers.23.block_sparse_moe.shared_experts.down_proj,aten._unsafe_view.default,[],decode,True
8978,block_sparse_moe,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[8956, 8977]",23,block_sparse_moe,,1,model.layers.23.block_sparse_moe,aten.add.Tensor,[],decode,False
8979,,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[8819, 8978]",23,,,0,model.layers.23,aten.add.Tensor,[],decode,False
8980,input_layernorm,,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[8979],24,input_layernorm,,1,model.layers.24.input_layernorm,aten._to_copy.default,[],decode,True
8981,input_layernorm,,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[8980],24,input_layernorm,,1,model.layers.24.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
8982,input_layernorm,,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[8981],24,input_layernorm,,1,model.layers.24.input_layernorm,aten.mean.dim,[],decode,False
8983,input_layernorm,,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[8982],24,input_layernorm,,1,model.layers.24.input_layernorm,aten.add.Tensor,[],decode,False
8984,input_layernorm,,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[8983],24,input_layernorm,,1,model.layers.24.input_layernorm,aten.rsqrt.default,[],decode,False
8985,input_layernorm,,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[8980, 8984]",24,input_layernorm,,1,model.layers.24.input_layernorm,aten.mul.Tensor,[],decode,False
8986,input_layernorm,,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[8985],24,input_layernorm,,1,model.layers.24.input_layernorm,aten._to_copy.default,[],decode,True
