op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
19103,self_attn,compressor,indexer,gate_proj,,_unsafe_view,"[[B, 2*c_I]]",,,"[[B, 1, 2*c_I]]",[19102],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.gate_proj,aten._unsafe_view.default,[],decode,True
19104,self_attn,compressor,indexer,,,alias,"[[B, 1, 2*c_I]]",,,"[[B, 1, 2*c_I]]",[19099],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.alias.default,[],decode,True
19105,self_attn,compressor,indexer,,,alias,"[[B, 1, 2*c_I]]",,,"[[B, 1, 2*c_I]]",[19103],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.alias.default,[],decode,True
19106,self_attn,compressor,indexer,,,slice,"[[B, 1, 2*c_I]]",,,"[[B, 0, 2*c_I]]",[19099],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
19107,self_attn,compressor,indexer,,,slice,"[[B, 1, 2*c_I]]",,,"[[B, 0, 2*c_I]]",[19103],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
19108,self_attn,compressor,indexer,,,new_zeros,"[[B, 0, 2*c_I]]",,,"[[B, 0, c_I]]",[19106],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.new_zeros.default,[],decode,True
19109,self_attn,compressor,indexer,rotary_emb,,unsqueeze,[[d_rope/2]],,,"[[B, d_rope/2]]",[],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[model.layers.30.self_attn.compressor.indexer.rotary_emb.compress_inv_freq],decode,True
19110,self_attn,compressor,indexer,rotary_emb,,unsqueeze,"[[B, d_rope/2]]",,,"[[B, d_rope/2, 1]]",[19109],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[],decode,True
19111,self_attn,compressor,indexer,rotary_emb,,expand,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[19110],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],decode,True
19112,self_attn,compressor,indexer,rotary_emb,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[],decode,True
19113,self_attn,compressor,indexer,rotary_emb,,_to_copy,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[19112],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten._to_copy.default,[],decode,True
19114,self_attn,compressor,indexer,rotary_emb,,expand,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[19111],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],decode,True
19115,self_attn,compressor,indexer,rotary_emb,,view,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[19114],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.view.default,[],decode,True
19116,self_attn,compressor,indexer,rotary_emb,,expand,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[19113],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],decode,True
19117,self_attn,compressor,indexer,rotary_emb,,view,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[19116],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.view.default,[],decode,True
19118,self_attn,compressor,indexer,rotary_emb,,batched_matmul,"[[B, d_rope/2, 1], [B, 1, 1]]",,,"[[B, d_rope/2, 1]]","[19115, 19117]",30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.bmm.default,[],decode,False
19119,self_attn,compressor,indexer,rotary_emb,,_unsafe_view,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[19118],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten._unsafe_view.default,[],decode,True
19120,self_attn,compressor,indexer,rotary_emb,,transpose,"[[B, d_rope/2, 1]]",,,"[[B, 1, d_rope/2]]",[19119],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.transpose.int,[],decode,True
19121,self_attn,compressor,indexer,rotary_emb,,cos,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[19120],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.cos.default,[],decode,False
19122,self_attn,compressor,indexer,rotary_emb,,elementwise_mul,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[19121],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.mul.Tensor,[],decode,False
19123,self_attn,compressor,indexer,rotary_emb,,sin,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[19120],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.sin.default,[],decode,False
19124,self_attn,compressor,indexer,rotary_emb,,elementwise_mul,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[19123],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten.mul.Tensor,[],decode,False
19125,self_attn,compressor,indexer,rotary_emb,,_to_copy,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[19122],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten._to_copy.default,[],decode,True
19126,self_attn,compressor,indexer,rotary_emb,,_to_copy,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[19124],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.rotary_emb,aten._to_copy.default,[],decode,True
19127,self_attn,compressor,indexer,q_b_proj,,t,"[[n_h_I*c_I, c_q]]","[n_h_I*c_I, c_q]",0,"[[c_q, n_h_I*c_I]]",[],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.q_b_proj,aten.t.default,[model.layers.30.self_attn.compressor.indexer.q_b_proj.weight],decode,True
19128,self_attn,compressor,indexer,q_b_proj,,view,"[[B, 1, c_q]]",,,"[[B, c_q]]",[19004],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.q_b_proj,aten.view.default,[],decode,True
19129,self_attn,compressor,indexer,q_b_proj,,matmul,"[[B, c_q], [c_q, n_h_I*c_I]]","[n_h_I*c_I, c_q]",1,"[[B, n_h_I*c_I]]","[19127, 19128]",30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.q_b_proj,aten.mm.default,[model.layers.30.self_attn.compressor.indexer.q_b_proj.weight],decode,False
19130,self_attn,compressor,indexer,q_b_proj,,_unsafe_view,"[[B, n_h_I*c_I]]",,,"[[B, 1, n_h_I*c_I]]",[19129],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.q_b_proj,aten._unsafe_view.default,[],decode,True
19131,self_attn,compressor,indexer,,,view,"[[B, 1, n_h_I*c_I]]",,,"[[B, 1, n_h_I, c_I]]",[19130],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.view.default,[],decode,True
19132,self_attn,compressor,indexer,,,transpose,"[[B, 1, n_h_I, c_I]]",,,"[[B, n_h_I, 1, c_I]]",[19131],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.transpose.int,[],decode,True
19133,self_attn,compressor,indexer,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2, 1]]",[19125],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.unsqueeze.default,[],decode,True
19134,self_attn,compressor,indexer,,,expand,"[[B, 1, d_rope/2, 1]]",,,"[[B, 1, d_rope/2, 2]]",[19133],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.expand.default,[],decode,True
19135,self_attn,compressor,indexer,,,clone,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope/2, 2]]",[19134],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.clone.default,[],decode,True
19136,self_attn,compressor,indexer,,,view,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope]]",[19135],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.view.default,[],decode,True
19137,self_attn,compressor,indexer,,,unsqueeze,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[19136],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.unsqueeze.default,[],decode,True
19138,self_attn,compressor,indexer,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2, 1]]",[19126],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.unsqueeze.default,[],decode,True
19139,self_attn,compressor,indexer,,,expand,"[[B, 1, d_rope/2, 1]]",,,"[[B, 1, d_rope/2, 2]]",[19138],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.expand.default,[],decode,True
19140,self_attn,compressor,indexer,,,clone,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope/2, 2]]",[19139],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.clone.default,[],decode,True
19141,self_attn,compressor,indexer,,,view,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope]]",[19140],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.view.default,[],decode,True
19142,self_attn,compressor,indexer,,,unsqueeze,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[19141],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.unsqueeze.default,[],decode,True
19143,self_attn,compressor,indexer,,,slice,"[[B, n_h_I, 1, c_I]]",,,"[[B, n_h_I, 1, c_I-d_rope]]",[19132],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
19144,self_attn,compressor,indexer,,,slice,"[[B, n_h_I, 1, c_I]]",,,"[[B, n_h_I, 1, d_rope]]",[19132],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
19145,self_attn,compressor,indexer,,,_to_copy,"[[B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]",[19144],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten._to_copy.default,[],decode,True
19146,self_attn,compressor,indexer,,,elementwise_mul,"[[B, n_h_I, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]","[19137, 19145]",30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.mul.Tensor,[],decode,False
19147,self_attn,compressor,indexer,,,slice,"[[B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope/2]]",[19144],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
19148,self_attn,compressor,indexer,,,slice,"[[B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope/2]]",[19144],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
19149,self_attn,compressor,indexer,,,neg,"[[B, n_h_I, 1, d_rope/2]]",,,"[[B, n_h_I, 1, d_rope/2]]",[19148],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.neg.default,[],decode,False
19150,self_attn,compressor,indexer,,,stack,"[[B, n_h_I, 1, d_rope/2], [B, n_h_I, 1, d_rope/2]]",,,"[[B, n_h_I, 1, d_rope/2, 2]]","[19147, 19149]",30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.stack.default,[],decode,True
19151,self_attn,compressor,indexer,,,view,"[[B, n_h_I, 1, d_rope/2, 2]]",,,"[[B, n_h_I, 1, d_rope]]",[19150],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.view.default,[],decode,True
19152,self_attn,compressor,indexer,,,_to_copy,"[[B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]",[19151],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten._to_copy.default,[],decode,True
19153,self_attn,compressor,indexer,,,elementwise_mul,"[[B, n_h_I, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]","[19142, 19152]",30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.mul.Tensor,[],decode,False
19154,self_attn,compressor,indexer,,,elementwise_add,"[[B, n_h_I, 1, d_rope], [B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]","[19146, 19153]",30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.add.Tensor,[],decode,False
19155,self_attn,compressor,indexer,,,_to_copy,"[[B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]",[19154],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten._to_copy.default,[],decode,True
19156,self_attn,compressor,indexer,,,concat,"[[B, n_h_I, 1, c_I-d_rope], [B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, c_I]]","[19143, 19155]",30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.cat.default,[],decode,False
19157,self_attn,compressor,indexer,,,transpose,"[[B, n_h_I, 1, c_I]]",,,"[[B, 1, n_h_I, c_I]]",[19156],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.transpose.int,[],decode,True
19158,self_attn,compressor,indexer,scorer,,_to_copy,"[[B, 1, n_h_I, c_I]]",,,"[[B, 1, n_h_I, c_I]]",[19157],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten._to_copy.default,[],decode,True
19159,self_attn,compressor,indexer,scorer,,transpose,"[[B, T/m_csa, c_I]]",,,"[[B, c_I, T/m_csa]]",[],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.transpose.int,[],decode,True
19160,self_attn,compressor,indexer,scorer,,_to_copy,"[[B, c_I, T/m_csa]]",,,"[[B, c_I, T/m_csa]]",[19159],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten._to_copy.default,[],decode,True
19161,self_attn,compressor,indexer,scorer,,unsqueeze,"[[B, c_I, T/m_csa]]",,,"[[B, 1, c_I, T/m_csa]]",[19160],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.unsqueeze.default,[],decode,True
19162,self_attn,compressor,indexer,scorer,,expand,"[[B, 1, n_h_I, c_I]]",,,"[[B, 1, n_h_I, c_I]]",[19158],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.expand.default,[],decode,True
19163,self_attn,compressor,indexer,scorer,,view,"[[B, 1, n_h_I, c_I]]",,,"[[B, n_h_I, c_I]]",[19162],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.view.default,[],decode,True
19164,self_attn,compressor,indexer,scorer,,expand,"[[B, 1, c_I, T/m_csa]]",,,"[[B, 1, c_I, T/m_csa]]",[19161],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.expand.default,[],decode,True
19165,self_attn,compressor,indexer,scorer,,view,"[[B, 1, c_I, T/m_csa]]",,,"[[B, c_I, T/m_csa]]",[19164],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.view.default,[],decode,True
19166,self_attn,compressor,indexer,scorer,,batched_matmul,"[[B, n_h_I, c_I], [B, c_I, T/m_csa]]",,,"[[B, n_h_I, T/m_csa]]","[19163, 19165]",30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.bmm.default,[],decode,False
19167,self_attn,compressor,indexer,scorer,,_unsafe_view,"[[B, n_h_I, T/m_csa]]",,,"[[B, 1, n_h_I, T/m_csa]]",[19166],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten._unsafe_view.default,[],decode,True
19168,self_attn,compressor,indexer,scorer,,relu,"[[B, 1, n_h_I, T/m_csa]]",,,"[[B, 1, n_h_I, T/m_csa]]",[19167],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.relu.default,[],decode,True
19169,self_attn,compressor,indexer,scorer,,elementwise_mul,"[[B, 1, n_h_I, T/m_csa]]",,,"[[B, 1, n_h_I, T/m_csa]]",[19168],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.mul.Tensor,[],decode,False
19170,self_attn,compressor,indexer,scorer,weights_proj,t,"[[n_h_I, d_model]]","[n_h_I, d_model]",0,"[[d_model, n_h_I]]",[],30,self_attn,compressor,5,model.layers.30.self_attn.compressor.indexer.scorer.weights_proj,aten.t.default,[model.layers.30.self_attn.compressor.indexer.scorer.weights_proj.weight],decode,True
19171,self_attn,compressor,indexer,scorer,weights_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[18992],30,self_attn,compressor,5,model.layers.30.self_attn.compressor.indexer.scorer.weights_proj,aten.view.default,[],decode,True
19172,self_attn,compressor,indexer,scorer,weights_proj,matmul,"[[B, d_model], [d_model, n_h_I]]","[n_h_I, d_model]",1,"[[B, n_h_I]]","[19170, 19171]",30,self_attn,compressor,5,model.layers.30.self_attn.compressor.indexer.scorer.weights_proj,aten.mm.default,[model.layers.30.self_attn.compressor.indexer.scorer.weights_proj.weight],decode,False
19173,self_attn,compressor,indexer,scorer,weights_proj,_unsafe_view,"[[B, n_h_I]]",,,"[[B, 1, n_h_I]]",[19172],30,self_attn,compressor,5,model.layers.30.self_attn.compressor.indexer.scorer.weights_proj,aten._unsafe_view.default,[],decode,True
19174,self_attn,compressor,indexer,scorer,,_to_copy,"[[B, 1, n_h_I]]",,,"[[B, 1, n_h_I]]",[19173],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten._to_copy.default,[],decode,True
19175,self_attn,compressor,indexer,scorer,,elementwise_mul,"[[B, 1, n_h_I]]",,,"[[B, 1, n_h_I]]",[19174],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.mul.Tensor,[],decode,False
19176,self_attn,compressor,indexer,scorer,,unsqueeze,"[[B, 1, n_h_I]]",,,"[[B, 1, n_h_I, 1]]",[19175],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.unsqueeze.default,[],decode,True
19177,self_attn,compressor,indexer,scorer,,elementwise_mul,"[[B, 1, n_h_I, T/m_csa], [B, 1, n_h_I, 1]]",,,"[[B, 1, n_h_I, T/m_csa]]","[19169, 19176]",30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.mul.Tensor,[],decode,False
19178,self_attn,compressor,indexer,scorer,,sum,"[[B, 1, n_h_I, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[19177],30,self_attn,compressor,4,model.layers.30.self_attn.compressor.indexer.scorer,aten.sum.dim_IntList,[],decode,True
19179,self_attn,compressor,indexer,,,elementwise_add,"[[B, 1]]",,,"[[B, 1]]",[],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.add.Tensor,[],decode,False
19180,self_attn,compressor,indexer,,,floor_divide,"[[B, 1]]",,,"[[B, 1]]",[19179],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.floor_divide.default,[],decode,True
19181,self_attn,compressor,indexer,,,arange,[],,,[[T/m_csa]],[],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.arange.default,[],decode,True
19182,self_attn,compressor,indexer,,,view,[[T/m_csa]],,,"[[B, 1, T/m_csa]]",[19181],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.view.default,[],decode,True
19183,self_attn,compressor,indexer,,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[19180],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.unsqueeze.default,[],decode,True
19184,self_attn,compressor,indexer,,,ge,"[[B, 1, T/m_csa], [B, 1, 1]]",,,"[[B, 1, T/m_csa]]","[19182, 19183]",30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.ge.Tensor,[],decode,True
19185,self_attn,compressor,indexer,,,masked_fill,"[[B, 1, T/m_csa], [B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]","[19178, 19184]",30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.masked_fill.Scalar,[],decode,True
19186,self_attn,compressor,indexer,,,topk,"[[B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa], [B, 1, T/m_csa]]",[19185],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.topk.default,[],decode,False
19187,self_attn,compressor,indexer,,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[19180],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.unsqueeze.default,[],decode,True
19188,self_attn,compressor,indexer,,,ge,"[[B, 1, T/m_csa], [B, 1, 1]]",,,"[[B, 1, T/m_csa]]","[19186, 19187]",30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.ge.Tensor,[],decode,True
19189,self_attn,compressor,indexer,,,full_like,"[[B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[19186],30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.full_like.default,[],decode,True
19190,self_attn,compressor,indexer,,,where,"[[B, 1, T/m_csa], [B, 1, T/m_csa], [B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]","[19186, 19188, 19189]",30,self_attn,compressor,3,model.layers.30.self_attn.compressor.indexer,aten.where.self,[],decode,True
19191,self_attn,compressor,,,,ge,"[[B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[19190],30,self_attn,compressor,2,model.layers.30.self_attn.compressor,aten.ge.Scalar,[],decode,True
19192,self_attn,compressor,,,,full_like,"[[B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[19190],30,self_attn,compressor,2,model.layers.30.self_attn.compressor,aten.full_like.default,[],decode,True
19193,self_attn,compressor,,,,where,"[[B, 1, T/m_csa], [B, 1, T/m_csa], [B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]","[19190, 19191, 19192]",30,self_attn,compressor,2,model.layers.30.self_attn.compressor,aten.where.self,[],decode,True
19194,self_attn,compressor,,,,new_full,"[[B, 1, T/m_csa, d_head]]",,,"[[B, 1, 1, T/m_csa+1]]",[19095],30,self_attn,compressor,2,model.layers.30.self_attn.compressor,aten.new_full.default,[],decode,True
19195,self_attn,compressor,,,,unsqueeze,"[[B, 1, T/m_csa]]",,,"[[B, 1, 1, T/m_csa]]",[19193],30,self_attn,compressor,2,model.layers.30.self_attn.compressor,aten.unsqueeze.default,[],decode,True
19196,self_attn,compressor,,,,scatter_,"[[B, 1, 1, T/m_csa+1], [B, 1, 1, T/m_csa]]",,,"[[B, 1, 1, T/m_csa+1]]","[19194, 19195]",30,self_attn,compressor,2,model.layers.30.self_attn.compressor,aten.scatter_.value,[],decode,True
19197,self_attn,compressor,,,,slice,"[[B, 1, 1, T/m_csa+1]]",,,"[[B, 1, 1, T/m_csa]]",[19196],30,self_attn,compressor,2,model.layers.30.self_attn.compressor,aten.slice.Tensor,[],decode,True
19198,self_attn,,,,,concat,"[[B, 1, w_local, d_head], [B, 1, T/m_csa, d_head]]",,,"[[B, 1, w_local+T/m_csa, d_head]]","[19080, 19095]",30,self_attn,,1,model.layers.30.self_attn,aten.cat.default,[],decode,False
19199,self_attn,,,,,concat,"[[B, 1, 1, w_local], [B, 1, 1, T/m_csa]]",,,"[[B, 1, 1, w_local+T/m_csa]]","[27, 19197]",30,self_attn,,1,model.layers.30.self_attn,aten.cat.default,[],decode,False
19200,self_attn,,,,,unsqueeze,"[[B, 1, w_local+T/m_csa, d_head]]",,,"[[B, 1, 1, w_local+T/m_csa, d_head]]",[19198],30,self_attn,,1,model.layers.30.self_attn,aten.unsqueeze.default,[],decode,True
19201,self_attn,,,,,expand,"[[B, 1, 1, w_local+T/m_csa, d_head]]",,,"[[B, 1, n_h, w_local+T/m_csa, d_head]]",[19200],30,self_attn,,1,model.layers.30.self_attn,aten.expand.default,[],decode,True
19202,self_attn,,,,,view,"[[B, 1, n_h, w_local+T/m_csa, d_head]]",,,"[[B, n_h, w_local+T/m_csa, d_head]]",[19201],30,self_attn,,1,model.layers.30.self_attn,aten.view.default,[],decode,True
19203,self_attn,,,,,unsqueeze,"[[B, 1, w_local+T/m_csa, d_head]]",,,"[[B, 1, 1, w_local+T/m_csa, d_head]]",[19198],30,self_attn,,1,model.layers.30.self_attn,aten.unsqueeze.default,[],decode,True
19204,self_attn,,,,,expand,"[[B, 1, 1, w_local+T/m_csa, d_head]]",,,"[[B, 1, n_h, w_local+T/m_csa, d_head]]",[19203],30,self_attn,,1,model.layers.30.self_attn,aten.expand.default,[],decode,True
19205,self_attn,,,,,view,"[[B, 1, n_h, w_local+T/m_csa, d_head]]",,,"[[B, n_h, w_local+T/m_csa, d_head]]",[19204],30,self_attn,,1,model.layers.30.self_attn,aten.view.default,[],decode,True
19206,self_attn,,,,,transpose,"[[B, n_h, w_local+T/m_csa, d_head]]",,,"[[B, n_h, d_head, w_local+T/m_csa]]",[19202],30,self_attn,,1,model.layers.30.self_attn,aten.transpose.int,[],decode,True
19207,self_attn,,,,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[19041],30,self_attn,,1,model.layers.30.self_attn,aten.expand.default,[],decode,True
19208,self_attn,,,,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[19207],30,self_attn,,1,model.layers.30.self_attn,aten.view.default,[],decode,True
19209,self_attn,,,,,expand,"[[B, n_h, d_head, w_local+T/m_csa]]",,,"[[B, n_h, d_head, w_local+T/m_csa]]",[19206],30,self_attn,,1,model.layers.30.self_attn,aten.expand.default,[],decode,True
19210,self_attn,,,,,view,"[[B, n_h, d_head, w_local+T/m_csa]]",,,"[[n_h, d_head, w_local+T/m_csa]]",[19209],30,self_attn,,1,model.layers.30.self_attn,aten.view.default,[],decode,True
19211,self_attn,,,,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, w_local+T/m_csa]]",,,"[[n_h, B, w_local+T/m_csa]]","[19208, 19210]",30,self_attn,,1,model.layers.30.self_attn,aten.bmm.default,[],decode,False
19212,self_attn,,,,,_unsafe_view,"[[n_h, B, w_local+T/m_csa]]",,,"[[B, n_h, 1, w_local+T/m_csa]]",[19211],30,self_attn,,1,model.layers.30.self_attn,aten._unsafe_view.default,[],decode,True
19213,self_attn,,,,,elementwise_mul,"[[B, n_h, 1, w_local+T/m_csa]]",,,"[[B, n_h, 1, w_local+T/m_csa]]",[19212],30,self_attn,,1,model.layers.30.self_attn,aten.mul.Tensor,[],decode,False
19214,self_attn,,,,,elementwise_add,"[[B, n_h, 1, w_local+T/m_csa], [B, 1, 1, w_local+T/m_csa]]",,,"[[B, n_h, 1, w_local+T/m_csa]]","[19199, 19213]",30,self_attn,,1,model.layers.30.self_attn,aten.add.Tensor,[],decode,False
19215,self_attn,,,,,view,[[n_h]],,,"[[B, n_h, 1, 1]]",[],30,self_attn,,1,model.layers.30.self_attn,aten.view.default,[model.layers.30.self_attn.sinks],decode,True
