op_id,block_type,repeat,layers,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
256,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 252]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
257,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[255, 256]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
258,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 244, 251, 252, 253, 254]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
259,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[253, 257]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
260,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
261,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
262,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
263,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
264,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
265,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[257, 261]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
266,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 262]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
267,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[265, 266]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
268,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 244, 251, 252, 254, 261, 262, 263, 264]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
269,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[263, 267]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
270,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
271,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
272,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
273,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
274,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
275,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[267, 271]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
276,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 272]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
277,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[275, 276]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
278,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 244, 251, 252, 254, 261, 262, 264, 271, 272, 273, 274]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
279,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[273, 277]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
280,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
281,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
282,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
283,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
284,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
285,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[277, 281]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
286,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 282]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
287,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[285, 286]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
288,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 244, 251, 252, 254, 261, 262, 264, 271, 272, 274, 281, 282, 283, 284]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
289,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[283, 287]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
290,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
291,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
292,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
293,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
294,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
295,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[287, 291]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
296,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 292]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
297,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[295, 296]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
298,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 244, 251, 252, 254, 261, 262, 264, 271, 272, 274, 281, 282, 284, 291, 292, 293, 294]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
299,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[293, 297]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
300,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
301,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
302,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
303,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
304,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
305,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[297, 301]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
306,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 302]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
307,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[305, 306]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
308,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 244, 251, 252, 254, 261, 262, 264, 271, 272, 274, 281, 282, 284, 291, 292, 294, 301, 302, 303, 304]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
309,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[303, 307]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
310,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
311,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
312,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
313,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
314,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
315,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[307, 311]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
316,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 312]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
317,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[315, 316]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
318,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 244, 251, 252, 254, 261, 262, 264, 271, 272, 274, 281, 282, 284, 291, 292, 294, 301, 302, 304, 311, 312, 313, 314]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
319,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[313, 317]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
320,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
321,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
322,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
323,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
324,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
325,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[317, 321]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
326,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 322]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
327,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[325, 326]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
328,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 244, 251, 252, 254, 261, 262, 264, 271, 272, 274, 281, 282, 284, 291, 292, 294, 301, 302, 304, 311, 312, 314, 321, 322, 323, 324]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
329,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[323, 327]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
330,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
331,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
332,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
333,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
334,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
335,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[327, 331]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
336,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 332]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
337,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[335, 336]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
