op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
44285,self_attn,compressor,gate_proj,,,_unsafe_view,"[[B*T, 2*d_head]]",,,"[[B, T, 2*d_head]]",[44284],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.gate_proj,aten._unsafe_view.default,[],prefill,True,
44286,self_attn,compressor,,,,slice,"[[B, T, 2*d_head]]",,,"[[B, 0, 2*d_head]]",[44281],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44287,self_attn,compressor,,,,slice,"[[B, T, 2*d_head]]",,,"[[B, 0, 2*d_head]]",[44285],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44288,self_attn,compressor,,,,alias,"[[B, T, 2*d_head]]",,,"[[B, T, 2*d_head]]",[44281],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.alias.default,[],prefill,True,
44289,self_attn,compressor,,,,alias,"[[B, T, 2*d_head]]",,,"[[B, T, 2*d_head]]",[44285],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.alias.default,[],prefill,True,
44290,self_attn,compressor,,,,view,"[[B, T, 2*d_head]]",,,"[[B, T/m_csa, m_csa, 2*d_head]]",[44288],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.view.default,[],prefill,True,
44291,self_attn,compressor,,,,view,"[[B, T, 2*d_head]]",,,"[[B, T/m_csa, m_csa, 2*d_head]]",[44289],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.view.default,[],prefill,True,
44292,self_attn,compressor,,,,elementwise_add,"[[B, T/m_csa, m_csa, 2*d_head], [m_csa, 2*d_head]]","[m_csa, 2*d_head]",1,"[[B, T/m_csa, m_csa, 2*d_head]]",[44291],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.add.Tensor,[model.layers.58.self_attn.compressor.position_bias],prefill,False,
44293,self_attn,compressor,,,,new_zeros,"[[B, T/m_csa, m_csa, 2*d_head]]",,,"[[B, T/m_csa, 2*m_csa, d_head]]",[44290],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.new_zeros.default,[],prefill,True,
44294,self_attn,compressor,,,,new_full,"[[B, T/m_csa, m_csa, 2*d_head]]",,,"[[B, T/m_csa, 2*m_csa, d_head]]",[44292],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.new_full.default,[],prefill,True,
44295,self_attn,compressor,,,,slice,"[[B, T/m_csa, m_csa, 2*d_head]]",,,"[[B, T/m_csa, m_csa, d_head]]",[44290],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44296,self_attn,compressor,,,,slice,"[[B, T/m_csa, 2*m_csa, d_head]]",,,"[[B, T/m_csa, m_csa, d_head]]",[44293],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44297,self_attn,compressor,,,,copy_,"[[B, T/m_csa, m_csa, d_head], [B, T/m_csa, m_csa, d_head]]",,,"[[B, T/m_csa, m_csa, d_head]]","[44295, 44296]",58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.copy_.default,[],prefill,True,
44298,self_attn,compressor,,,,slice,"[[B, T/m_csa, m_csa, 2*d_head]]",,,"[[B, T/m_csa, m_csa, d_head]]",[44292],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44299,self_attn,compressor,,,,slice,"[[B, T/m_csa, 2*m_csa, d_head]]",,,"[[B, T/m_csa, m_csa, d_head]]",[44294],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44300,self_attn,compressor,,,,copy_,"[[B, T/m_csa, m_csa, d_head], [B, T/m_csa, m_csa, d_head]]",,,"[[B, T/m_csa, m_csa, d_head]]","[44298, 44299]",58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.copy_.default,[],prefill,True,
44301,self_attn,compressor,,,,slice,"[[B, T/m_csa, m_csa, 2*d_head]]",,,"[[B, T/m_csa-1, m_csa, 2*d_head]]",[44290],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44302,self_attn,compressor,,,,slice,"[[B, T/m_csa-1, m_csa, 2*d_head]]",,,"[[B, T/m_csa-1, m_csa, d_head]]",[44301],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44303,self_attn,compressor,,,,slice,"[[B, T/m_csa, 2*m_csa, d_head]]",,,"[[B, T/m_csa-1, 2*m_csa, d_head]]",[44293],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44304,self_attn,compressor,,,,slice,"[[B, T/m_csa-1, 2*m_csa, d_head]]",,,"[[B, T/m_csa-1, m_csa, d_head]]",[44303],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44305,self_attn,compressor,,,,copy_,"[[B, T/m_csa-1, m_csa, d_head], [B, T/m_csa-1, m_csa, d_head]]",,,"[[B, T/m_csa-1, m_csa, d_head]]","[44302, 44304]",58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.copy_.default,[],prefill,True,
44306,self_attn,compressor,,,,slice,"[[B, T/m_csa, m_csa, 2*d_head]]",,,"[[B, T/m_csa-1, m_csa, 2*d_head]]",[44292],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44307,self_attn,compressor,,,,slice,"[[B, T/m_csa-1, m_csa, 2*d_head]]",,,"[[B, T/m_csa-1, m_csa, d_head]]",[44306],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44308,self_attn,compressor,,,,slice,"[[B, T/m_csa, 2*m_csa, d_head]]",,,"[[B, T/m_csa-1, 2*m_csa, d_head]]",[44294],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44309,self_attn,compressor,,,,slice,"[[B, T/m_csa-1, 2*m_csa, d_head]]",,,"[[B, T/m_csa-1, m_csa, d_head]]",[44308],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44310,self_attn,compressor,,,,copy_,"[[B, T/m_csa-1, m_csa, d_head], [B, T/m_csa-1, m_csa, d_head]]",,,"[[B, T/m_csa-1, m_csa, d_head]]","[44307, 44309]",58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.copy_.default,[],prefill,True,
44311,self_attn,compressor,,,,select,"[[B, T/m_csa, m_csa, 2*d_head]]",,,"[[B, m_csa, 2*d_head]]",[44290],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.select.int,[],prefill,True,
44312,self_attn,compressor,,,,slice,"[[B, m_csa, 2*d_head]]",,,"[[B, m_csa, d_head]]",[44311],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44313,self_attn,compressor,,,,clone,"[[B, m_csa, d_head]]",,,"[[B, m_csa, d_head]]",[44312],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.clone.default,[],prefill,True,
44314,self_attn,compressor,,,,select,"[[B, T/m_csa, m_csa, 2*d_head]]",,,"[[B, m_csa, 2*d_head]]",[44292],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.select.int,[],prefill,True,
44315,self_attn,compressor,,,,slice,"[[B, m_csa, 2*d_head]]",,,"[[B, m_csa, d_head]]",[44314],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44316,self_attn,compressor,,,,clone,"[[B, m_csa, d_head]]",,,"[[B, m_csa, d_head]]",[44315],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.clone.default,[],prefill,True,
44317,self_attn,compressor,,,,_to_copy,"[[B, T/m_csa, 2*m_csa, d_head]]",,,"[[B, T/m_csa, 2*m_csa, d_head]]",[44294],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten._to_copy.default,[],prefill,True,
44318,self_attn,compressor,,,,softmax,"[[B, T/m_csa, 2*m_csa, d_head]]",,,"[[B, T/m_csa, 2*m_csa, d_head]]",[44317],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten._softmax.default,[],prefill,False,
44319,self_attn,compressor,,,,_to_copy,"[[B, T/m_csa, 2*m_csa, d_head]]",,,"[[B, T/m_csa, 2*m_csa, d_head]]",[44318],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten._to_copy.default,[],prefill,True,
44320,self_attn,compressor,,,,elementwise_mul,"[[B, T/m_csa, 2*m_csa, d_head], [B, T/m_csa, 2*m_csa, d_head]]",,,"[[B, T/m_csa, 2*m_csa, d_head]]","[44293, 44319]",58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.mul.Tensor,[],prefill,False,
44321,self_attn,compressor,,,,sum,"[[B, T/m_csa, 2*m_csa, d_head]]",,,"[[B, T/m_csa, d_head]]",[44320],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.sum.dim_IntList,[],prefill,True,
44322,self_attn,compressor,kv_norm,,,_to_copy,"[[B, T/m_csa, d_head]]",,,"[[B, T/m_csa, d_head]]",[44321],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.kv_norm,aten._to_copy.default,[],prefill,True,
44323,self_attn,compressor,kv_norm,,,pow,"[[B, T/m_csa, d_head]]",,,"[[B, T/m_csa, d_head]]",[44322],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.kv_norm,aten.pow.Tensor_Scalar,[],prefill,False,
44324,self_attn,compressor,kv_norm,,,mean,"[[B, T/m_csa, d_head]]",,,"[[B, T/m_csa, 1]]",[44323],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.kv_norm,aten.mean.dim,[],prefill,False,
44325,self_attn,compressor,kv_norm,,,elementwise_add,"[[B, T/m_csa, 1]]",,,"[[B, T/m_csa, 1]]",[44324],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.kv_norm,aten.add.Tensor,[],prefill,False,
44326,self_attn,compressor,kv_norm,,,rsqrt,"[[B, T/m_csa, 1]]",,,"[[B, T/m_csa, 1]]",[44325],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.kv_norm,aten.rsqrt.default,[],prefill,False,
44327,self_attn,compressor,kv_norm,,,elementwise_mul,"[[B, T/m_csa, d_head], [B, T/m_csa, 1]]",,,"[[B, T/m_csa, d_head]]","[44322, 44326]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.kv_norm,aten.mul.Tensor,[],prefill,False,
44328,self_attn,compressor,kv_norm,,,_to_copy,"[[B, T/m_csa, d_head]]",,,"[[B, T/m_csa, d_head]]",[44327],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.kv_norm,aten._to_copy.default,[],prefill,True,
44329,self_attn,compressor,kv_norm,,,elementwise_mul,"[[d_head], [B, T/m_csa, d_head]]",,,"[[B, T/m_csa, d_head]]",[44328],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.kv_norm,aten.mul.Tensor,[model.layers.58.self_attn.compressor.kv_norm.weight],prefill,False,
44330,self_attn,compressor,,,,arange,[],,,[[T/m_csa]],[],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.arange.default,[],prefill,True,
44331,self_attn,compressor,,,,elementwise_mul,[[T/m_csa]],,,[[T/m_csa]],[44330],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.mul.Tensor,[],prefill,False,
44332,self_attn,compressor,,,,elementwise_add,[[T/m_csa]],,,[[T/m_csa]],[44331],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.add.Tensor,[],prefill,False,
44333,self_attn,compressor,,,,unsqueeze,[[T/m_csa]],,,"[[1, T/m_csa]]",[44332],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.unsqueeze.default,[],prefill,True,
44334,self_attn,compressor,,,,expand,"[[1, T/m_csa]]",,,"[[B, T/m_csa]]",[44333],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.expand.default,[],prefill,True,
44335,self_attn,compressor,rotary_emb,,,unsqueeze,[[d_rope/2]],,,"[[1, d_rope/2]]",[],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.unsqueeze.default,[model.layers.58.self_attn.compressor.rotary_emb.compress_inv_freq],prefill,True,
44336,self_attn,compressor,rotary_emb,,,unsqueeze,"[[1, d_rope/2]]",,,"[[1, d_rope/2, 1]]",[44335],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.unsqueeze.default,[],prefill,True,
44337,self_attn,compressor,rotary_emb,,,expand,"[[1, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[44336],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.expand.default,[],prefill,True,
44338,self_attn,compressor,rotary_emb,,,unsqueeze,"[[B, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[44334],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.unsqueeze.default,[],prefill,True,
44339,self_attn,compressor,rotary_emb,,,_to_copy,"[[B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[44338],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten._to_copy.default,[],prefill,True,
44340,self_attn,compressor,rotary_emb,,,expand,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[44337],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.expand.default,[],prefill,True,
44341,self_attn,compressor,rotary_emb,,,view,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[44340],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.view.default,[],prefill,True,
44342,self_attn,compressor,rotary_emb,,,expand,"[[B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[44339],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.expand.default,[],prefill,True,
44343,self_attn,compressor,rotary_emb,,,view,"[[B, 1, T/m_csa]]",,,"[[B, 1, T/m_csa]]",[44342],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.view.default,[],prefill,True,
44344,self_attn,compressor,rotary_emb,,,batched_matmul,"[[B, d_rope/2, 1], [B, 1, T/m_csa]]",,,"[[B, d_rope/2, T/m_csa]]","[44341, 44343]",58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.bmm.default,[],prefill,False,
44345,self_attn,compressor,rotary_emb,,,_unsafe_view,"[[B, d_rope/2, T/m_csa]]",,,"[[B, d_rope/2, T/m_csa]]",[44344],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten._unsafe_view.default,[],prefill,True,
44346,self_attn,compressor,rotary_emb,,,transpose,"[[B, d_rope/2, T/m_csa]]",,,"[[B, T/m_csa, d_rope/2]]",[44345],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.transpose.int,[],prefill,True,
44347,self_attn,compressor,rotary_emb,,,cos,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44346],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.cos.default,[],prefill,False,
44348,self_attn,compressor,rotary_emb,,,elementwise_mul,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44347],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.mul.Tensor,[],prefill,False,
44349,self_attn,compressor,rotary_emb,,,sin,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44346],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.sin.default,[],prefill,False,
44350,self_attn,compressor,rotary_emb,,,elementwise_mul,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44349],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten.mul.Tensor,[],prefill,False,
44351,self_attn,compressor,rotary_emb,,,_to_copy,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44348],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten._to_copy.default,[],prefill,True,
44352,self_attn,compressor,rotary_emb,,,_to_copy,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2]]",[44350],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.rotary_emb,aten._to_copy.default,[],prefill,True,
44353,self_attn,compressor,,,,unsqueeze,"[[B, T/m_csa, d_head]]",,,"[[B, 1, T/m_csa, d_head]]",[44329],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.unsqueeze.default,[],prefill,True,
44354,self_attn,compressor,,,,unsqueeze,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2, 1]]",[44351],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.unsqueeze.default,[],prefill,True,
44355,self_attn,compressor,,,,expand,"[[B, T/m_csa, d_rope/2, 1]]",,,"[[B, T/m_csa, d_rope/2, 2]]",[44354],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.expand.default,[],prefill,True,
44356,self_attn,compressor,,,,clone,"[[B, T/m_csa, d_rope/2, 2]]",,,"[[B, T/m_csa, d_rope/2, 2]]",[44355],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.clone.default,[],prefill,True,
44357,self_attn,compressor,,,,view,"[[B, T/m_csa, d_rope/2, 2]]",,,"[[B, T/m_csa, d_rope]]",[44356],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.view.default,[],prefill,True,
44358,self_attn,compressor,,,,unsqueeze,"[[B, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]",[44357],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.unsqueeze.default,[],prefill,True,
44359,self_attn,compressor,,,,unsqueeze,"[[B, T/m_csa, d_rope/2]]",,,"[[B, T/m_csa, d_rope/2, 1]]",[44352],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.unsqueeze.default,[],prefill,True,
44360,self_attn,compressor,,,,expand,"[[B, T/m_csa, d_rope/2, 1]]",,,"[[B, T/m_csa, d_rope/2, 2]]",[44359],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.expand.default,[],prefill,True,
44361,self_attn,compressor,,,,clone,"[[B, T/m_csa, d_rope/2, 2]]",,,"[[B, T/m_csa, d_rope/2, 2]]",[44360],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.clone.default,[],prefill,True,
44362,self_attn,compressor,,,,view,"[[B, T/m_csa, d_rope/2, 2]]",,,"[[B, T/m_csa, d_rope]]",[44361],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.view.default,[],prefill,True,
44363,self_attn,compressor,,,,unsqueeze,"[[B, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]",[44362],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.unsqueeze.default,[],prefill,True,
44364,self_attn,compressor,,,,slice,"[[B, 1, T/m_csa, d_head]]",,,"[[B, 1, T/m_csa, d_head-d_rope]]",[44353],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44365,self_attn,compressor,,,,slice,"[[B, 1, T/m_csa, d_head]]",,,"[[B, 1, T/m_csa, d_rope]]",[44353],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44366,self_attn,compressor,,,,_to_copy,"[[B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]",[44365],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten._to_copy.default,[],prefill,True,
44367,self_attn,compressor,,,,elementwise_mul,"[[B, 1, T/m_csa, d_rope], [B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]","[44358, 44366]",58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.mul.Tensor,[],prefill,False,
44368,self_attn,compressor,,,,slice,"[[B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope/2]]",[44365],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44369,self_attn,compressor,,,,slice,"[[B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope/2]]",[44365],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.slice.Tensor,[],prefill,True,
44370,self_attn,compressor,,,,neg,"[[B, 1, T/m_csa, d_rope/2]]",,,"[[B, 1, T/m_csa, d_rope/2]]",[44369],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.neg.default,[],prefill,False,
44371,self_attn,compressor,,,,stack,"[[B, 1, T/m_csa, d_rope/2], [B, 1, T/m_csa, d_rope/2]]",,,"[[B, 1, T/m_csa, d_rope/2, 2]]","[44368, 44370]",58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.stack.default,[],prefill,True,
44372,self_attn,compressor,,,,view,"[[B, 1, T/m_csa, d_rope/2, 2]]",,,"[[B, 1, T/m_csa, d_rope]]",[44371],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.view.default,[],prefill,True,
44373,self_attn,compressor,,,,_to_copy,"[[B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]",[44372],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten._to_copy.default,[],prefill,True,
44374,self_attn,compressor,,,,elementwise_mul,"[[B, 1, T/m_csa, d_rope], [B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]","[44363, 44373]",58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.mul.Tensor,[],prefill,False,
44375,self_attn,compressor,,,,elementwise_add,"[[B, 1, T/m_csa, d_rope], [B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]","[44367, 44374]",58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.add.Tensor,[],prefill,False,
44376,self_attn,compressor,,,,_to_copy,"[[B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_rope]]",[44375],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten._to_copy.default,[],prefill,True,
44377,self_attn,compressor,,,,concat,"[[B, 1, T/m_csa, d_head-d_rope], [B, 1, T/m_csa, d_rope]]",,,"[[B, 1, T/m_csa, d_head]]","[44364, 44376]",58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.cat.default,[],prefill,False,
44378,self_attn,compressor,,,,squeeze,"[[B, 1, T/m_csa, d_head]]",,,"[[B, T/m_csa, d_head]]",[44377],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.squeeze.dim,[],prefill,True,
44379,self_attn,compressor,,,,unsqueeze,"[[B, T/m_csa, d_head]]",,,"[[B, 1, T/m_csa, d_head]]",[44378],58,self_attn,compressor,2,model.layers.58.self_attn.compressor,aten.unsqueeze.default,[],prefill,True,
44380,self_attn,compressor,indexer,kv_proj,,t,"[[2*c_I, d_model]]","[2*c_I, d_model]",0,"[[d_model, 2*c_I]]",[],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_proj,aten.t.default,[model.layers.58.self_attn.compressor.indexer.kv_proj.weight],prefill,True,
44381,self_attn,compressor,indexer,kv_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[44187],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_proj,aten.view.default,[],prefill,True,
44382,self_attn,compressor,indexer,kv_proj,,matmul,"[[B*T, d_model], [d_model, 2*c_I]]","[2*c_I, d_model]",1,"[[B*T, 2*c_I]]","[44380, 44381]",58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_proj,aten.mm.default,[model.layers.58.self_attn.compressor.indexer.kv_proj.weight],prefill,False,
44383,self_attn,compressor,indexer,kv_proj,,_unsafe_view,"[[B*T, 2*c_I]]",,,"[[B, T, 2*c_I]]",[44382],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.kv_proj,aten._unsafe_view.default,[],prefill,True,
44384,self_attn,compressor,indexer,gate_proj,,t,"[[2*c_I, d_model]]","[2*c_I, d_model]",0,"[[d_model, 2*c_I]]",[],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.gate_proj,aten.t.default,[model.layers.58.self_attn.compressor.indexer.gate_proj.weight],prefill,True,
44385,self_attn,compressor,indexer,gate_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[44187],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.gate_proj,aten.view.default,[],prefill,True,
44386,self_attn,compressor,indexer,gate_proj,,matmul,"[[B*T, d_model], [d_model, 2*c_I]]","[2*c_I, d_model]",1,"[[B*T, 2*c_I]]","[44384, 44385]",58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.gate_proj,aten.mm.default,[model.layers.58.self_attn.compressor.indexer.gate_proj.weight],prefill,False,
44387,self_attn,compressor,indexer,gate_proj,,_unsafe_view,"[[B*T, 2*c_I]]",,,"[[B, T, 2*c_I]]",[44386],58,self_attn,compressor,4,model.layers.58.self_attn.compressor.indexer.gate_proj,aten._unsafe_view.default,[],prefill,True,
44388,self_attn,compressor,indexer,,,slice,"[[B, T, 2*c_I]]",,,"[[B, 0, 2*c_I]]",[44383],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44389,self_attn,compressor,indexer,,,slice,"[[B, T, 2*c_I]]",,,"[[B, 0, 2*c_I]]",[44387],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.slice.Tensor,[],prefill,True,
44390,self_attn,compressor,indexer,,,alias,"[[B, T, 2*c_I]]",,,"[[B, T, 2*c_I]]",[44383],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.alias.default,[],prefill,True,
44391,self_attn,compressor,indexer,,,alias,"[[B, T, 2*c_I]]",,,"[[B, T, 2*c_I]]",[44387],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.alias.default,[],prefill,True,
44392,self_attn,compressor,indexer,,,view,"[[B, T, 2*c_I]]",,,"[[B, T/m_csa, m_csa, 2*c_I]]",[44390],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.view.default,[],prefill,True,
44393,self_attn,compressor,indexer,,,view,"[[B, T, 2*c_I]]",,,"[[B, T/m_csa, m_csa, 2*c_I]]",[44391],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.view.default,[],prefill,True,
44394,self_attn,compressor,indexer,,,elementwise_add,"[[B, T/m_csa, m_csa, 2*c_I], [m_csa, 2*c_I]]","[m_csa, 2*c_I]",1,"[[B, T/m_csa, m_csa, 2*c_I]]",[44393],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.add.Tensor,[model.layers.58.self_attn.compressor.indexer.position_bias],prefill,False,
44395,self_attn,compressor,indexer,,,new_zeros,"[[B, T/m_csa, m_csa, 2*c_I]]",,,"[[B, T/m_csa, 2*m_csa, c_I]]",[44392],58,self_attn,compressor,3,model.layers.58.self_attn.compressor.indexer,aten.new_zeros.default,[],prefill,True,
