op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
4904,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, d_head], [n_kv, d_head, T]]",,,"[[n_h, T, T]]","[4901, 4903]",29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
4905,shared_transformer,self_attn,,,,_unsafe_view,"[[n_h, T, T]]",,,"[[B, n_h, T, T]]",[4904],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten._unsafe_view.default,[],prefill,True
4906,shared_transformer,self_attn,,,,elementwise_mul,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[4905],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.mul.Tensor,[],prefill,False
4907,shared_transformer,self_attn,,,,elementwise_add,"[[B, n_h, T, T], [B, 1, T, T]]",,,"[[B, n_h, T, T]]","[23, 4906]",29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.add.Tensor,[],prefill,False
4908,shared_transformer,self_attn,,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[4907],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten._softmax.default,[],prefill,False
4909,shared_transformer,self_attn,,,,expand,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[4908],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.expand.default,[],prefill,True
4910,shared_transformer,self_attn,,,,view,"[[B, n_h, T, T]]",,,"[[n_h, T, T]]",[4909],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.view.default,[],prefill,True
4911,shared_transformer,self_attn,,,,expand,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[4898],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.expand.default,[],prefill,True
4912,shared_transformer,self_attn,,,,view,"[[B, n_kv, T, d_head]]",,,"[[n_kv, T, d_head]]",[4911],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.view.default,[],prefill,True
4913,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, T], [n_kv, T, d_head]]",,,"[[n_h, T, d_head]]","[4910, 4912]",29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
4914,shared_transformer,self_attn,,,,_unsafe_view,"[[n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[4913],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten._unsafe_view.default,[],prefill,True
4915,shared_transformer,self_attn,,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[4914],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.transpose.int,[],prefill,True
4916,shared_transformer,self_attn,,,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[4915],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.clone.default,[],prefill,True
4917,shared_transformer,self_attn,,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, d_attn]]",[4916],29,shared_transformer,self_attn,2,model.layers.29.shared_transformer.self_attn,aten.view.default,[],prefill,True
4918,shared_transformer,self_attn,o_proj,,,t,"[[d_model, d_attn]]","[d_model, d_attn]",0,"[[d_attn, d_model]]",[],29,shared_transformer,self_attn,3,model.layers.29.shared_transformer.self_attn.o_proj,aten.t.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],prefill,True
4919,shared_transformer,self_attn,o_proj,,,view,"[[B, T, d_attn]]",,,"[[T, d_attn]]",[4917],29,shared_transformer,self_attn,3,model.layers.29.shared_transformer.self_attn.o_proj,aten.view.default,[],prefill,True
4920,shared_transformer,self_attn,o_proj,,,matmul,"[[T, d_attn], [d_attn, d_model]]","[d_model, d_attn]",1,"[[T, d_model]]","[4918, 4919]",29,shared_transformer,self_attn,3,model.layers.29.shared_transformer.self_attn.o_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],prefill,False
4921,shared_transformer,self_attn,o_proj,,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[4920],29,shared_transformer,self_attn,3,model.layers.29.shared_transformer.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True
4922,shared_transformer,pre_ff_layernorm,,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[4921],29,shared_transformer,pre_ff_layernorm,2,model.layers.29.shared_transformer.pre_ff_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
4923,shared_transformer,pre_ff_layernorm,,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[4922],29,shared_transformer,pre_ff_layernorm,2,model.layers.29.shared_transformer.pre_ff_layernorm,aten.mean.dim,[],prefill,False
4924,shared_transformer,pre_ff_layernorm,,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[4923],29,shared_transformer,pre_ff_layernorm,2,model.layers.29.shared_transformer.pre_ff_layernorm,aten.add.Tensor,[],prefill,False
4925,shared_transformer,pre_ff_layernorm,,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[4924],29,shared_transformer,pre_ff_layernorm,2,model.layers.29.shared_transformer.pre_ff_layernorm,aten.rsqrt.default,[],prefill,False
4926,shared_transformer,pre_ff_layernorm,,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[4921, 4925]",29,shared_transformer,pre_ff_layernorm,2,model.layers.29.shared_transformer.pre_ff_layernorm,aten.mul.Tensor,[],prefill,False
4927,shared_transformer,pre_ff_layernorm,,,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[4926],29,shared_transformer,pre_ff_layernorm,2,model.layers.29.shared_transformer.pre_ff_layernorm,aten.mul.Tensor,[model.layers.5.shared_transformer.pre_ff_layernorm.weight],prefill,False
4928,shared_transformer,feed_forward,gate_up_proj,,,t,"[[2*d_ff, d_model]]","[2*d_ff, d_model]",0,"[[d_model, 2*d_ff]]",[],29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.gate_up_proj,aten.t.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj.weight],prefill,True
4929,shared_transformer,feed_forward,gate_up_proj,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[4927],29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.gate_up_proj,aten.view.default,[],prefill,True
4930,shared_transformer,feed_forward,gate_up_proj,,,matmul,"[[T, d_model], [d_model, 2*d_ff]]","[2*d_ff, d_model]",1,"[[T, 2*d_ff]]","[4928, 4929]",29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.gate_up_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj.weight],prefill,False
4931,shared_transformer,feed_forward,gate_up_proj,,,_unsafe_view,"[[T, 2*d_ff]]",,,"[[B, T, 2*d_ff]]",[4930],29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.gate_up_proj,aten._unsafe_view.default,[],prefill,True
4932,shared_transformer,feed_forward,gate_up_proj_adapter_list,4,0,t,"[[r_lora, d_model]]","[r_lora, d_model]",0,"[[d_model, r_lora]]",[],29,shared_transformer,feed_forward,5,model.layers.29.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.0,aten.t.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.0.weight],prefill,True
4933,shared_transformer,feed_forward,gate_up_proj_adapter_list,4,0,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[4927],29,shared_transformer,feed_forward,5,model.layers.29.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.0,aten.view.default,[],prefill,True
4934,shared_transformer,feed_forward,gate_up_proj_adapter_list,4,0,matmul,"[[T, d_model], [d_model, r_lora]]","[r_lora, d_model]",1,"[[T, r_lora]]","[4932, 4933]",29,shared_transformer,feed_forward,5,model.layers.29.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.0,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.0.weight],prefill,False
4935,shared_transformer,feed_forward,gate_up_proj_adapter_list,4,0,_unsafe_view,"[[T, r_lora]]",,,"[[B, T, r_lora]]",[4934],29,shared_transformer,feed_forward,5,model.layers.29.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.0,aten._unsafe_view.default,[],prefill,True
4936,shared_transformer,feed_forward,gate_up_proj_adapter_list,4,1,t,"[[2*d_ff, r_lora]]","[2*d_ff, r_lora]",0,"[[r_lora, 2*d_ff]]",[],29,shared_transformer,feed_forward,5,model.layers.29.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.1,aten.t.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.1.weight],prefill,True
4937,shared_transformer,feed_forward,gate_up_proj_adapter_list,4,1,view,"[[B, T, r_lora]]",,,"[[T, r_lora]]",[4935],29,shared_transformer,feed_forward,5,model.layers.29.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.1,aten.view.default,[],prefill,True
4938,shared_transformer,feed_forward,gate_up_proj_adapter_list,4,1,matmul,"[[T, r_lora], [r_lora, 2*d_ff]]","[2*d_ff, r_lora]",1,"[[T, 2*d_ff]]","[4936, 4937]",29,shared_transformer,feed_forward,5,model.layers.29.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.1,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.1.weight],prefill,False
4939,shared_transformer,feed_forward,gate_up_proj_adapter_list,4,1,_unsafe_view,"[[T, 2*d_ff]]",,,"[[B, T, 2*d_ff]]",[4938],29,shared_transformer,feed_forward,5,model.layers.29.shared_transformer.feed_forward.gate_up_proj_adapter_list.4.1,aten._unsafe_view.default,[],prefill,True
4940,shared_transformer,feed_forward,,,,elementwise_add,"[[B, T, 2*d_ff], [B, T, 2*d_ff]]",,,"[[B, T, 2*d_ff]]","[4931, 4939]",29,shared_transformer,feed_forward,2,model.layers.29.shared_transformer.feed_forward,aten.add.Tensor,[],prefill,False
4941,shared_transformer,feed_forward,,,,split,"[[B, T, 2*d_ff]]",,,"[[B, T, d_ff], [B, T, d_ff]]",[4940],29,shared_transformer,feed_forward,2,model.layers.29.shared_transformer.feed_forward,aten.split.Tensor,[],prefill,True
4942,shared_transformer,feed_forward,act_fn,,,gelu,"[[B, T, d_ff]]",,,"[[B, T, d_ff]]",[4941],29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.act_fn,aten.gelu.default,[],prefill,False
4943,shared_transformer,feed_forward,,,,elementwise_mul,"[[B, T, d_ff], [B, T, d_ff]]",,,"[[B, T, d_ff]]","[4941, 4942]",29,shared_transformer,feed_forward,2,model.layers.29.shared_transformer.feed_forward,aten.mul.Tensor,[],prefill,False
4944,shared_transformer,feed_forward,down_proj,,,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.down_proj,aten.t.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],prefill,True
4945,shared_transformer,feed_forward,down_proj,,,view,"[[B, T, d_ff]]",,,"[[T, d_ff]]",[4943],29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.down_proj,aten.view.default,[],prefill,True
4946,shared_transformer,feed_forward,down_proj,,,matmul,"[[T, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[T, d_model]]","[4944, 4945]",29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.down_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],prefill,False
4947,shared_transformer,feed_forward,down_proj,,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[4946],29,shared_transformer,feed_forward,3,model.layers.29.shared_transformer.feed_forward.down_proj,aten._unsafe_view.default,[],prefill,True
4948,linear,,,,,t,"[[d_model, d_model]]","[d_model, d_model]",0,"[[d_model, d_model]]",[],29,linear,,1,model.layers.29.linear,aten.t.default,[model.layers.29.linear.weight],prefill,True
4949,linear,,,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[4947],29,linear,,1,model.layers.29.linear,aten.view.default,[],prefill,True
4950,linear,,,,,matmul,"[[T, d_model], [d_model, d_model]]","[d_model, d_model]",1,"[[T, d_model]]","[4948, 4949]",29,linear,,1,model.layers.29.linear,aten.mm.default,[model.layers.29.linear.weight],prefill,False
4951,linear,,,,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[4950],29,linear,,1,model.layers.29.linear,aten._unsafe_view.default,[],prefill,True
4952,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[4828, 4951]",29,mamba_decoder,,1,model.layers.29.mamba_decoder,aten.add.Tensor,[],prefill,False
4953,mamba_decoder,input_layernorm,,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[4952],29,mamba_decoder,input_layernorm,2,model.layers.29.mamba_decoder.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
4954,mamba_decoder,input_layernorm,,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[4953],29,mamba_decoder,input_layernorm,2,model.layers.29.mamba_decoder.input_layernorm,aten.mean.dim,[],prefill,False
4955,mamba_decoder,input_layernorm,,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[4954],29,mamba_decoder,input_layernorm,2,model.layers.29.mamba_decoder.input_layernorm,aten.add.Tensor,[],prefill,False
4956,mamba_decoder,input_layernorm,,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[4955],29,mamba_decoder,input_layernorm,2,model.layers.29.mamba_decoder.input_layernorm,aten.rsqrt.default,[],prefill,False
4957,mamba_decoder,input_layernorm,,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[4952, 4956]",29,mamba_decoder,input_layernorm,2,model.layers.29.mamba_decoder.input_layernorm,aten.mul.Tensor,[],prefill,False
4958,mamba_decoder,input_layernorm,,,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[4957],29,mamba_decoder,input_layernorm,2,model.layers.29.mamba_decoder.input_layernorm,aten.mul.Tensor,[model.layers.29.mamba_decoder.input_layernorm.weight],prefill,False
4959,mamba_decoder,mamba,in_proj,,,t,"[[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",0,"[[d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.in_proj,aten.t.default,[model.layers.29.mamba_decoder.mamba.in_proj.weight],prefill,True
4960,mamba_decoder,mamba,in_proj,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[4958],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.in_proj,aten.view.default,[],prefill,True
4961,mamba_decoder,mamba,in_proj,,,matmul,"[[T, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[T, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[4959, 4960]",29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.in_proj,aten.mm.default,[model.layers.29.mamba_decoder.mamba.in_proj.weight],prefill,False
4962,mamba_decoder,mamba,in_proj,,,_unsafe_view,"[[T, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, T, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[4961],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.in_proj,aten._unsafe_view.default,[],prefill,True
4963,mamba_decoder,mamba,,,,split_with_sizes,"[[B, T, 2*d_inner+2*n_g*d_state+n_h_ssm]]",,,"[[B, T, 0], [B, T, 0], [B, T, d_inner], [B, T, d_inner+2*n_g*d_state], [B, T, n_h_ssm]]",[4962],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.split_with_sizes.default,[],prefill,True
4964,mamba_decoder,mamba,,,,transpose,"[[B, T, d_inner+2*n_g*d_state]]",,,"[[B, d_inner+2*n_g*d_state, T]]",[4963],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.transpose.int,[],prefill,True
4965,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, d_inner+2*n_g*d_state, T]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[4964],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
4966,mamba_decoder,mamba,,,,zeros,[],,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.zeros.default,[],prefill,True
4967,mamba_decoder,mamba,,,,slice,"[[B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[4965],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.slice.Tensor,[],prefill,True
4968,mamba_decoder,mamba,,,,copy_,"[[B, d_inner+2*n_g*d_state, d_conv], [B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]","[4966, 4967]",29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.copy_.default,[],prefill,True
4969,mamba_decoder,mamba,,,,slice,"[[B, d_inner+2*n_g*d_state, d_conv]]",,,"[[B, d_inner+2*n_g*d_state, d_conv]]",[4965],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.slice.Tensor,[],prefill,True
4970,mamba_decoder,mamba,conv1d,,,conv1d,"[[B, d_inner+2*n_g*d_state, T], [d_inner+2*n_g*d_state, 1, d_conv], [d_inner+2*n_g*d_state]]","[d_inner+2*n_g*d_state, 1, d_conv]",1,"[[B, d_inner+2*n_g*d_state, T+d_conv-1]]",[4964],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.conv1d,aten.convolution.default,"[model.layers.29.mamba_decoder.mamba.conv1d.bias, model.layers.29.mamba_decoder.mamba.conv1d.weight]",prefill,False
4971,mamba_decoder,mamba,,,,slice,"[[B, d_inner+2*n_g*d_state, T+d_conv-1]]",,,"[[B, d_inner+2*n_g*d_state, T]]",[4970],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.slice.Tensor,[],prefill,True
4972,mamba_decoder,mamba,,,,transpose,"[[B, d_inner+2*n_g*d_state, T]]",,,"[[B, T, d_inner+2*n_g*d_state]]",[4971],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.transpose.int,[],prefill,True
4973,mamba_decoder,mamba,act,,,silu,"[[B, T, d_inner+2*n_g*d_state]]",,,"[[B, T, d_inner+2*n_g*d_state]]",[4972],29,mamba_decoder,mamba,3,model.layers.29.mamba_decoder.mamba.act,aten.silu.default,[],prefill,False
4974,mamba_decoder,mamba,,,,split_with_sizes,"[[B, T, d_inner+2*n_g*d_state]]",,,"[[B, T, d_inner], [B, T, d_state], [B, T, d_state]]",[4973],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.split_with_sizes.default,[],prefill,True
4975,mamba_decoder,mamba,,,,exp,[[n_h_ssm]],,,[[n_h_ssm]],[],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.exp.default,[model.layers.29.mamba_decoder.mamba.A_log],prefill,False
4976,mamba_decoder,mamba,,,,neg,[[n_h_ssm]],,,[[n_h_ssm]],[4975],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.neg.default,[],prefill,False
4977,mamba_decoder,mamba,,,,elementwise_add,"[[B, T, n_h_ssm], [d_head_ssm]]",,,"[[B, T, n_h_ssm]]",[4963],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.add.Tensor,[model.layers.29.mamba_decoder.mamba.dt_bias],prefill,False
4978,mamba_decoder,mamba,,,,softplus,"[[B, T, n_h_ssm]]",,,"[[B, T, n_h_ssm]]",[4977],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.softplus.default,[],prefill,True
4979,mamba_decoder,mamba,,,,clamp,"[[B, T, n_h_ssm]]",,,"[[B, T, n_h_ssm]]",[4978],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.clamp.default,[],prefill,True
4980,mamba_decoder,mamba,,,,view,"[[B, T, d_inner]]",,,"[[B, T, n_h_ssm, d_head_ssm]]",[4974],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.view.default,[],prefill,True
4981,mamba_decoder,mamba,,,,view,"[[B, T, d_state]]",,,"[[B, T, 1, d_state]]",[4974],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.view.default,[],prefill,True
4982,mamba_decoder,mamba,,,,view,"[[B, T, d_state]]",,,"[[B, T, 1, d_state]]",[4974],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.view.default,[],prefill,True
4983,mamba_decoder,mamba,,,,unsqueeze,"[[B, T, 1, d_state]]",,,"[[B, T, 1, 1, d_state]]",[4981],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.unsqueeze.default,[],prefill,True
4984,mamba_decoder,mamba,,,,expand,"[[B, T, 1, 1, d_state]]",,,"[[B, T, 1, n_h_ssm, d_state]]",[4983],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.expand.default,[],prefill,True
4985,mamba_decoder,mamba,,,,clone,"[[B, T, 1, n_h_ssm, d_state]]",,,"[[B, T, 1, n_h_ssm, d_state]]",[4984],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.clone.default,[],prefill,True
4986,mamba_decoder,mamba,,,,view,"[[B, T, 1, n_h_ssm, d_state]]",,,"[[B, T, n_h_ssm, d_state]]",[4985],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.view.default,[],prefill,True
4987,mamba_decoder,mamba,,,,unsqueeze,"[[B, T, 1, d_state]]",,,"[[B, T, 1, 1, d_state]]",[4982],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.unsqueeze.default,[],prefill,True
4988,mamba_decoder,mamba,,,,expand,"[[B, T, 1, 1, d_state]]",,,"[[B, T, 1, n_h_ssm, d_state]]",[4987],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.expand.default,[],prefill,True
4989,mamba_decoder,mamba,,,,clone,"[[B, T, 1, n_h_ssm, d_state]]",,,"[[B, T, 1, n_h_ssm, d_state]]",[4988],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.clone.default,[],prefill,True
4990,mamba_decoder,mamba,,,,view,"[[B, T, 1, n_h_ssm, d_state]]",,,"[[B, T, n_h_ssm, d_state]]",[4989],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.view.default,[],prefill,True
4991,mamba_decoder,mamba,,,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, 1]]",[],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.unsqueeze.default,[model.layers.29.mamba_decoder.mamba.D],prefill,True
4992,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, T, n_h_ssm, d_head_ssm]]",,,"[[B, d_chunk, n_h_ssm, d_head_ssm]]",[4980],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
4993,mamba_decoder,mamba,,,,elementwise_mul,"[[n_h_ssm, 1], [B, d_chunk, n_h_ssm, d_head_ssm]]",,,"[[B, d_chunk, n_h_ssm, d_head_ssm]]","[4991, 4992]",29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.mul.Tensor,[],prefill,False
4994,mamba_decoder,mamba,,,,unsqueeze,"[[B, T, n_h_ssm]]",,,"[[B, T, n_h_ssm, 1]]",[4979],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.unsqueeze.default,[],prefill,True
4995,mamba_decoder,mamba,,,,elementwise_mul,"[[B, T, n_h_ssm, d_head_ssm], [B, T, n_h_ssm, 1]]",,,"[[B, T, n_h_ssm, d_head_ssm]]","[4980, 4994]",29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.mul.Tensor,[],prefill,False
4996,mamba_decoder,mamba,,,,elementwise_mul,"[[n_h_ssm], [B, T, n_h_ssm]]",,,"[[B, T, n_h_ssm]]","[4976, 4979]",29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.mul.Tensor,[],prefill,False
4997,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, T, n_h_ssm, d_head_ssm]]",,,"[[B, d_chunk, n_h_ssm, d_head_ssm]]",[4995],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
4998,mamba_decoder,mamba,,,,view,"[[B, d_chunk, n_h_ssm, d_head_ssm]]",,,"[[B, 1, d_chunk, n_h_ssm, d_head_ssm]]",[4997],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.view.default,[],prefill,True
4999,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, T, n_h_ssm]]",,,"[[B, d_chunk, n_h_ssm]]",[4996],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
5000,mamba_decoder,mamba,,,,view,"[[B, d_chunk, n_h_ssm]]",,,"[[B, 1, d_chunk, n_h_ssm]]",[4999],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.view.default,[],prefill,True
5001,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, T, n_h_ssm, d_state]]",,,"[[B, d_chunk, n_h_ssm, d_state]]",[4986],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
5002,mamba_decoder,mamba,,,,view,"[[B, d_chunk, n_h_ssm, d_state]]",,,"[[B, 1, d_chunk, n_h_ssm, d_state]]",[5001],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.view.default,[],prefill,True
5003,mamba_decoder,mamba,,,,constant_pad_nd,"[[B, T, n_h_ssm, d_state]]",,,"[[B, d_chunk, n_h_ssm, d_state]]",[4990],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.constant_pad_nd.default,[],prefill,True
5004,mamba_decoder,mamba,,,,view,"[[B, d_chunk, n_h_ssm, d_state]]",,,"[[B, 1, d_chunk, n_h_ssm, d_state]]",[5003],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.view.default,[],prefill,True
5005,mamba_decoder,mamba,,,,permute,"[[B, 1, d_chunk, n_h_ssm]]",,,"[[B, n_h_ssm, 1, d_chunk]]",[5000],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.permute.default,[],prefill,True
5006,mamba_decoder,mamba,,,,cumsum,"[[B, n_h_ssm, 1, d_chunk]]",,,"[[B, n_h_ssm, 1, d_chunk]]",[5005],29,mamba_decoder,mamba,2,model.layers.29.mamba_decoder.mamba,aten.cumsum.default,[],prefill,False
