op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
3602,mamba,norm,,,,view,"[[B, 1, 1, d_inner]]",,,"[[B, 1, d_inner]]",[3601],34,mamba,norm,2,model.layers.34.mamba.norm,aten.view.default,[],decode,True
3603,mamba,norm,,,,elementwise_mul,"[[d_inner], [B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[3602],34,mamba,norm,2,model.layers.34.mamba.norm,aten.mul.Tensor,[model.layers.34.mamba.norm.weight],decode,False
3604,mamba,out_proj,,,,t,"[[d_model, d_inner]]","[d_model, d_inner]",0,"[[d_inner, d_model]]",[],34,mamba,out_proj,2,model.layers.34.mamba.out_proj,aten.t.default,[model.layers.34.mamba.out_proj.weight],decode,True
3605,mamba,out_proj,,,,view,"[[B, 1, d_inner]]",,,"[[B, d_inner]]",[3603],34,mamba,out_proj,2,model.layers.34.mamba.out_proj,aten.view.default,[],decode,True
3606,mamba,out_proj,,,,matmul,"[[B, d_inner], [d_inner, d_model]]","[d_model, d_inner]",1,"[[B, d_model]]","[3604, 3605]",34,mamba,out_proj,2,model.layers.34.mamba.out_proj,aten.mm.default,[model.layers.34.mamba.out_proj.weight],decode,False
3607,mamba,out_proj,,,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[3606],34,mamba,out_proj,2,model.layers.34.mamba.out_proj,aten._unsafe_view.default,[],decode,True
3608,,,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[3523, 3607]",34,,,0,model.layers.34,aten.add.Tensor,[],decode,False
3609,shared_transformer,,,,,concat,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_attn]]","[1, 3608]",35,shared_transformer,,1,model.layers.35.shared_transformer,aten.cat.default,[],decode,False
3610,shared_transformer,input_layernorm,,,,pow,"[[B, 1, d_attn]]",,,"[[B, 1, d_attn]]",[3609],35,shared_transformer,input_layernorm,2,model.layers.35.shared_transformer.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
3611,shared_transformer,input_layernorm,,,,mean,"[[B, 1, d_attn]]",,,"[[B, 1, 1]]",[3610],35,shared_transformer,input_layernorm,2,model.layers.35.shared_transformer.input_layernorm,aten.mean.dim,[],decode,False
3612,shared_transformer,input_layernorm,,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3611],35,shared_transformer,input_layernorm,2,model.layers.35.shared_transformer.input_layernorm,aten.add.Tensor,[],decode,False
3613,shared_transformer,input_layernorm,,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3612],35,shared_transformer,input_layernorm,2,model.layers.35.shared_transformer.input_layernorm,aten.rsqrt.default,[],decode,False
3614,shared_transformer,input_layernorm,,,,elementwise_mul,"[[B, 1, d_attn], [B, 1, 1]]",,,"[[B, 1, d_attn]]","[3609, 3613]",35,shared_transformer,input_layernorm,2,model.layers.35.shared_transformer.input_layernorm,aten.mul.Tensor,[],decode,False
3615,shared_transformer,input_layernorm,,,,elementwise_mul,"[[d_attn], [B, 1, d_attn]]",,,"[[B, 1, d_attn]]",[3614],35,shared_transformer,input_layernorm,2,model.layers.35.shared_transformer.input_layernorm,aten.mul.Tensor,[model.layers.5.shared_transformer.input_layernorm.weight],decode,False
3616,shared_transformer,self_attn,q_proj,,,t,"[[d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",0,"[[d_attn, n_h*d_head]]",[],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.q_proj,aten.t.default,[model.layers.5.shared_transformer.self_attn.q_proj.weight],decode,True
3617,shared_transformer,self_attn,q_proj,,,view,"[[B, 1, d_attn]]",,,"[[B, d_attn]]",[3615],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.q_proj,aten.view.default,[],decode,True
3618,shared_transformer,self_attn,q_proj,,,matmul,"[[B, d_attn], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[B, d_attn]]","[3616, 3617]",35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.q_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.q_proj.weight],decode,False
3619,shared_transformer,self_attn,q_proj,,,_unsafe_view,"[[B, d_attn]]",,,"[[B, 1, d_attn]]",[3618],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
3620,shared_transformer,self_attn,k_proj,,,t,"[[d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",0,"[[d_attn, n_h*d_head]]",[],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.k_proj,aten.t.default,[model.layers.5.shared_transformer.self_attn.k_proj.weight],decode,True
3621,shared_transformer,self_attn,k_proj,,,view,"[[B, 1, d_attn]]",,,"[[B, d_attn]]",[3615],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.k_proj,aten.view.default,[],decode,True
3622,shared_transformer,self_attn,k_proj,,,matmul,"[[B, d_attn], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[B, d_attn]]","[3620, 3621]",35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.k_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.k_proj.weight],decode,False
3623,shared_transformer,self_attn,k_proj,,,_unsafe_view,"[[B, d_attn]]",,,"[[B, 1, d_attn]]",[3622],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.k_proj,aten._unsafe_view.default,[],decode,True
3624,shared_transformer,self_attn,v_proj,,,t,"[[d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",0,"[[d_attn, n_h*d_head]]",[],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.v_proj,aten.t.default,[model.layers.5.shared_transformer.self_attn.v_proj.weight],decode,True
3625,shared_transformer,self_attn,v_proj,,,view,"[[B, 1, d_attn]]",,,"[[B, d_attn]]",[3615],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.v_proj,aten.view.default,[],decode,True
3626,shared_transformer,self_attn,v_proj,,,matmul,"[[B, d_attn], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[B, d_attn]]","[3624, 3625]",35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.v_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.v_proj.weight],decode,False
3627,shared_transformer,self_attn,v_proj,,,_unsafe_view,"[[B, d_attn]]",,,"[[B, 1, d_attn]]",[3626],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.v_proj,aten._unsafe_view.default,[],decode,True
3628,shared_transformer,self_attn,linear_q_adapter_list,5,0,t,"[[d_head, d_attn]]","[d_head, d_attn]",0,"[[d_attn, d_head]]",[],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.0,aten.t.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.5.0.weight],decode,True
3629,shared_transformer,self_attn,linear_q_adapter_list,5,0,view,"[[B, 1, d_attn]]",,,"[[B, d_attn]]",[3615],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.0,aten.view.default,[],decode,True
3630,shared_transformer,self_attn,linear_q_adapter_list,5,0,matmul,"[[B, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[B, d_head]]","[3628, 3629]",35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.5.0.weight],decode,False
3631,shared_transformer,self_attn,linear_q_adapter_list,5,0,_unsafe_view,"[[B, d_head]]",,,"[[B, 1, d_head]]",[3630],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.0,aten._unsafe_view.default,[],decode,True
3632,shared_transformer,self_attn,linear_q_adapter_list,5,1,t,"[[d_attn, d_head]]","[d_attn, d_head]",0,"[[d_head, d_attn]]",[],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.1,aten.t.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.5.1.weight],decode,True
3633,shared_transformer,self_attn,linear_q_adapter_list,5,1,view,"[[B, 1, d_head]]",,,"[[B, d_head]]",[3631],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.1,aten.view.default,[],decode,True
3634,shared_transformer,self_attn,linear_q_adapter_list,5,1,matmul,"[[B, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[B, d_attn]]","[3632, 3633]",35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.5.1.weight],decode,False
3635,shared_transformer,self_attn,linear_q_adapter_list,5,1,_unsafe_view,"[[B, d_attn]]",,,"[[B, 1, d_attn]]",[3634],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_q_adapter_list.5.1,aten._unsafe_view.default,[],decode,True
3636,shared_transformer,self_attn,,,,elementwise_add,"[[B, 1, d_attn], [B, 1, d_attn]]",,,"[[B, 1, d_attn]]","[3619, 3635]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.add.Tensor,[],decode,False
3637,shared_transformer,self_attn,linear_k_adapter_list,5,0,t,"[[d_head, d_attn]]","[d_head, d_attn]",0,"[[d_attn, d_head]]",[],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.0,aten.t.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.5.0.weight],decode,True
3638,shared_transformer,self_attn,linear_k_adapter_list,5,0,view,"[[B, 1, d_attn]]",,,"[[B, d_attn]]",[3615],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.0,aten.view.default,[],decode,True
3639,shared_transformer,self_attn,linear_k_adapter_list,5,0,matmul,"[[B, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[B, d_head]]","[3637, 3638]",35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.5.0.weight],decode,False
3640,shared_transformer,self_attn,linear_k_adapter_list,5,0,_unsafe_view,"[[B, d_head]]",,,"[[B, 1, d_head]]",[3639],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.0,aten._unsafe_view.default,[],decode,True
3641,shared_transformer,self_attn,linear_k_adapter_list,5,1,t,"[[d_attn, d_head]]","[d_attn, d_head]",0,"[[d_head, d_attn]]",[],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.1,aten.t.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.5.1.weight],decode,True
3642,shared_transformer,self_attn,linear_k_adapter_list,5,1,view,"[[B, 1, d_head]]",,,"[[B, d_head]]",[3640],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.1,aten.view.default,[],decode,True
3643,shared_transformer,self_attn,linear_k_adapter_list,5,1,matmul,"[[B, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[B, d_attn]]","[3641, 3642]",35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.5.1.weight],decode,False
3644,shared_transformer,self_attn,linear_k_adapter_list,5,1,_unsafe_view,"[[B, d_attn]]",,,"[[B, 1, d_attn]]",[3643],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_k_adapter_list.5.1,aten._unsafe_view.default,[],decode,True
3645,shared_transformer,self_attn,,,,elementwise_add,"[[B, 1, d_attn], [B, 1, d_attn]]",,,"[[B, 1, d_attn]]","[3623, 3644]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.add.Tensor,[],decode,False
3646,shared_transformer,self_attn,linear_v_adapter_list,5,0,t,"[[d_head, d_attn]]","[d_head, d_attn]",0,"[[d_attn, d_head]]",[],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.0,aten.t.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.5.0.weight],decode,True
3647,shared_transformer,self_attn,linear_v_adapter_list,5,0,view,"[[B, 1, d_attn]]",,,"[[B, d_attn]]",[3615],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.0,aten.view.default,[],decode,True
3648,shared_transformer,self_attn,linear_v_adapter_list,5,0,matmul,"[[B, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[B, d_head]]","[3646, 3647]",35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.5.0.weight],decode,False
3649,shared_transformer,self_attn,linear_v_adapter_list,5,0,_unsafe_view,"[[B, d_head]]",,,"[[B, 1, d_head]]",[3648],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.0,aten._unsafe_view.default,[],decode,True
3650,shared_transformer,self_attn,linear_v_adapter_list,5,1,t,"[[d_attn, d_head]]","[d_attn, d_head]",0,"[[d_head, d_attn]]",[],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.1,aten.t.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.5.1.weight],decode,True
3651,shared_transformer,self_attn,linear_v_adapter_list,5,1,view,"[[B, 1, d_head]]",,,"[[B, d_head]]",[3649],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.1,aten.view.default,[],decode,True
3652,shared_transformer,self_attn,linear_v_adapter_list,5,1,matmul,"[[B, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[B, d_attn]]","[3650, 3651]",35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.5.1.weight],decode,False
3653,shared_transformer,self_attn,linear_v_adapter_list,5,1,_unsafe_view,"[[B, d_attn]]",,,"[[B, 1, d_attn]]",[3652],35,shared_transformer,self_attn,5,model.layers.35.shared_transformer.self_attn.linear_v_adapter_list.5.1,aten._unsafe_view.default,[],decode,True
3654,shared_transformer,self_attn,,,,elementwise_add,"[[B, 1, d_attn], [B, 1, d_attn]]",,,"[[B, 1, d_attn]]","[3627, 3653]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.add.Tensor,[],decode,False
3655,shared_transformer,self_attn,,,,view,"[[B, 1, d_attn]]",,,"[[B, 1, n_h, d_head]]",[3636],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.view.default,[],decode,True
3656,shared_transformer,self_attn,,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[3655],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.transpose.int,[],decode,True
3657,shared_transformer,self_attn,,,,view,"[[B, 1, d_attn]]",,,"[[B, 1, n_h, d_head]]",[3645],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.view.default,[],decode,True
3658,shared_transformer,self_attn,,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[3657],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.transpose.int,[],decode,True
3659,shared_transformer,self_attn,,,,view,"[[B, 1, d_attn]]",,,"[[B, 1, n_h, d_head]]",[3654],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.view.default,[],decode,True
3660,shared_transformer,self_attn,,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[3659],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.transpose.int,[],decode,True
3661,shared_transformer,self_attn,,,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[16],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.unsqueeze.default,[],decode,True
3662,shared_transformer,self_attn,,,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[18],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.unsqueeze.default,[],decode,True
3663,shared_transformer,self_attn,,,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[3656, 3661]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.mul.Tensor,[],decode,False
3664,shared_transformer,self_attn,,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[3656],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.slice.Tensor,[],decode,True
3665,shared_transformer,self_attn,,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[3656],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.slice.Tensor,[],decode,True
3666,shared_transformer,self_attn,,,,neg,"[[B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head/2]]",[3665],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.neg.default,[],decode,False
3667,shared_transformer,self_attn,,,,concat,"[[B, n_h, 1, d_head/2], [B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head]]","[3664, 3666]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.cat.default,[],decode,False
3668,shared_transformer,self_attn,,,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[3662, 3667]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.mul.Tensor,[],decode,False
3669,shared_transformer,self_attn,,,,elementwise_add,"[[B, n_h, 1, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[3663, 3668]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.add.Tensor,[],decode,False
3670,shared_transformer,self_attn,,,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[3658, 3661]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.mul.Tensor,[],decode,False
3671,shared_transformer,self_attn,,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[3658],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.slice.Tensor,[],decode,True
3672,shared_transformer,self_attn,,,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[3658],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.slice.Tensor,[],decode,True
3673,shared_transformer,self_attn,,,,neg,"[[B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head/2]]",[3672],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.neg.default,[],decode,False
3674,shared_transformer,self_attn,,,,concat,"[[B, n_h, 1, d_head/2], [B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head]]","[3671, 3673]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.cat.default,[],decode,False
3675,shared_transformer,self_attn,,,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[3662, 3674]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.mul.Tensor,[],decode,False
3676,shared_transformer,self_attn,,,,elementwise_add,"[[B, n_h, 1, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[3670, 3675]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.add.Tensor,[],decode,False
3677,shared_transformer,self_attn,,,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[3676],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.cat.default,[],decode,False
3678,shared_transformer,self_attn,,,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[3660],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.cat.default,[],decode,False
3679,shared_transformer,self_attn,,,,elementwise_mul,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[3669],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.mul.Scalar,[],decode,False
3680,shared_transformer,self_attn,,,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[3677],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.transpose.int,[],decode,True
3681,shared_transformer,self_attn,,,,elementwise_mul,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[3680],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.mul.Scalar,[],decode,False
3682,shared_transformer,self_attn,,,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[3679],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.expand.default,[],decode,True
3683,shared_transformer,self_attn,,,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[3682],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.view.default,[],decode,True
3684,shared_transformer,self_attn,,,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[3681],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.expand.default,[],decode,True
3685,shared_transformer,self_attn,,,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[3684],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.view.default,[],decode,True
3686,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[3683, 3685]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.bmm.default,[],decode,False
3687,shared_transformer,self_attn,,,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[3686],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten._unsafe_view.default,[],decode,True
3688,shared_transformer,self_attn,,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3687],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten._safe_softmax.default,[],decode,False
3689,shared_transformer,self_attn,,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[3688],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.expand.default,[],decode,True
3690,shared_transformer,self_attn,,,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[3689],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.view.default,[],decode,True
3691,shared_transformer,self_attn,,,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[3678],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.expand.default,[],decode,True
3692,shared_transformer,self_attn,,,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[3691],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.view.default,[],decode,True
3693,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[3690, 3692]",35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.bmm.default,[],decode,False
3694,shared_transformer,self_attn,,,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[3693],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten._unsafe_view.default,[],decode,True
3695,shared_transformer,self_attn,,,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[3694],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.transpose.int,[],decode,True
3696,shared_transformer,self_attn,,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, d_attn]]",[3695],35,shared_transformer,self_attn,2,model.layers.35.shared_transformer.self_attn,aten.view.default,[],decode,True
3697,shared_transformer,self_attn,o_proj,,,t,"[[d_model, d_attn]]","[d_model, d_attn]",0,"[[d_attn, d_model]]",[],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.o_proj,aten.t.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],decode,True
3698,shared_transformer,self_attn,o_proj,,,view,"[[B, 1, d_attn]]",,,"[[B, d_attn]]",[3696],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.o_proj,aten.view.default,[],decode,True
3699,shared_transformer,self_attn,o_proj,,,matmul,"[[B, d_attn], [d_attn, d_model]]","[d_model, d_attn]",1,"[[B, d_model]]","[3697, 3698]",35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.o_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],decode,False
3700,shared_transformer,self_attn,o_proj,,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[3699],35,shared_transformer,self_attn,3,model.layers.35.shared_transformer.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
3701,shared_transformer,pre_ff_layernorm,,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3700],35,shared_transformer,pre_ff_layernorm,2,model.layers.35.shared_transformer.pre_ff_layernorm,aten.pow.Tensor_Scalar,[],decode,False
3702,shared_transformer,pre_ff_layernorm,,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[3701],35,shared_transformer,pre_ff_layernorm,2,model.layers.35.shared_transformer.pre_ff_layernorm,aten.mean.dim,[],decode,False
3703,shared_transformer,pre_ff_layernorm,,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3702],35,shared_transformer,pre_ff_layernorm,2,model.layers.35.shared_transformer.pre_ff_layernorm,aten.add.Tensor,[],decode,False
3704,shared_transformer,pre_ff_layernorm,,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3703],35,shared_transformer,pre_ff_layernorm,2,model.layers.35.shared_transformer.pre_ff_layernorm,aten.rsqrt.default,[],decode,False
3705,shared_transformer,pre_ff_layernorm,,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[3700, 3704]",35,shared_transformer,pre_ff_layernorm,2,model.layers.35.shared_transformer.pre_ff_layernorm,aten.mul.Tensor,[],decode,False
3706,shared_transformer,pre_ff_layernorm,,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[3705],35,shared_transformer,pre_ff_layernorm,2,model.layers.35.shared_transformer.pre_ff_layernorm,aten.mul.Tensor,[model.layers.5.shared_transformer.pre_ff_layernorm.weight],decode,False
